problem,family,task,model,fold,train_rows,validation_rows,validation_start_utc,target,feature_set,n,positives,base_rate,roc_auc,pr_auc,pr_auc_lift,log_loss,brier,accuracy
directional_sign_1000ms__obi,directional_sign_1000ms,classification,naive,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,obi,3560,1780,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__obi,directional_sign_1000ms,classification,linear,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,obi,3560,1780,0.5,0.9429352355,0.9397507817,1.879501563,0.3089754369,0.09255951873,0.8786516854
directional_sign_1000ms__obi,directional_sign_1000ms,classification,lightgbm,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,obi,3560,1780,0.5,0.9412654652,0.9364023743,1.872804749,0.3095621965,0.09281403099,0.8783707865
directional_sign_1000ms__obi,directional_sign_1000ms,classification,naive,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,obi,3270,1635,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__obi,directional_sign_1000ms,classification,linear,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,obi,3270,1635,0.5,0.9586922163,0.9552249867,1.910449973,0.271290565,0.08051565833,0.8868501529
directional_sign_1000ms__obi,directional_sign_1000ms,classification,lightgbm,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,obi,3270,1635,0.5,0.9575686671,0.9567820341,1.913564068,0.2705170485,0.0812515957,0.8874617737
directional_sign_1000ms__obi,directional_sign_1000ms,classification,naive,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,obi,8070,4035,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__obi,directional_sign_1000ms,classification,linear,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,obi,8070,4035,0.5,0.8614755646,0.854900876,1.709801752,0.4868469697,0.1562845969,0.7794299876
directional_sign_1000ms__obi,directional_sign_1000ms,classification,lightgbm,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,obi,8070,4035,0.5,0.8586986851,0.8481002271,1.696200454,0.4914121756,0.1558594852,0.7802973978
directional_sign_1000ms__obi,directional_sign_1000ms,classification,naive,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,obi,19310,9655,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__obi,directional_sign_1000ms,classification,linear,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,obi,19310,9655,0.5,0.7733453069,0.7533578541,1.506715708,0.6166517924,0.2051383338,0.7045054376
directional_sign_1000ms__obi,directional_sign_1000ms,classification,lightgbm,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,obi,19310,9655,0.5,0.7696122546,0.7506650013,1.501330003,0.6283848008,0.2048305473,0.703728638
directional_sign_1000ms__obi,directional_sign_1000ms,classification,naive,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,obi,19232,9616,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__obi,directional_sign_1000ms,classification,linear,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,obi,19232,9616,0.5,0.7993923127,0.7882918792,1.576583758,0.5609565424,0.1874503444,0.7255615641
directional_sign_1000ms__obi,directional_sign_1000ms,classification,lightgbm,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,obi,19232,9616,0.5,0.7961803772,0.779078173,1.558156346,0.5686259474,0.1880444154,0.7237936772
directional_sign_1000ms__obi,directional_sign_1000ms,classification,naive,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,obi,12688,6344,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__obi,directional_sign_1000ms,classification,linear,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,obi,12688,6344,0.5,0.8374733541,0.8242497763,1.648499553,0.5034994969,0.1642135467,0.7681273644
directional_sign_1000ms__obi,directional_sign_1000ms,classification,lightgbm,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,obi,12688,6344,0.5,0.8349246873,0.8218710338,1.643742068,0.506002565,0.1649034007,0.766314628
directional_sign_1000ms__obi,directional_sign_1000ms,classification,naive,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,obi,23820,11910,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__obi,directional_sign_1000ms,classification,linear,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,obi,23820,11910,0.5,0.7521889225,0.7283866401,1.45677328,0.6130176683,0.2087017467,0.694038623
directional_sign_1000ms__obi,directional_sign_1000ms,classification,lightgbm,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,obi,23820,11910,0.5,0.75065034,0.7287273311,1.457454662,0.614434397,0.2080533669,0.6942485306
directional_sign_1000ms__obi,directional_sign_1000ms,classification,naive,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,obi,19646,9823,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__obi,directional_sign_1000ms,classification,linear,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,obi,19646,9823,0.5,0.7772405954,0.7576226884,1.515245377,0.5735635875,0.1937339304,0.7146492925
directional_sign_1000ms__obi,directional_sign_1000ms,classification,lightgbm,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,obi,19646,9823,0.5,0.7766176482,0.7580851549,1.51617031,0.5740689045,0.1934586411,0.714191184
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,naive,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,sweep_only,4958,2479,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,linear,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,sweep_only,4958,2479,0.5,0.8876201073,0.8818504344,1.763700869,0.555971386,0.1861488621,0.7315449778
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,lightgbm,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,sweep_only,4958,2479,0.5,0.8843459729,0.8728100661,1.745620132,0.4380691427,0.1390240277,0.7974989915
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,naive,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,sweep_only,3560,1780,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,linear,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,sweep_only,3560,1780,0.5,0.9016093296,0.8929167866,1.785833573,0.5481433956,0.1804555533,0.7348314607
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,lightgbm,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,sweep_only,3560,1780,0.5,0.900423242,0.8884133415,1.776826683,0.4085972086,0.1276198386,0.8247191011
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,naive,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,sweep_only,3270,1635,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,linear,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,sweep_only,3270,1635,0.5,0.9267845019,0.9185490792,1.837098158,0.5381904901,0.1773964882,0.7366972477
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,lightgbm,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,sweep_only,3270,1635,0.5,0.9263227001,0.9163853317,1.832770663,0.3698333836,0.1143099893,0.8409785933
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,naive,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,sweep_only,8070,4035,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,linear,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,sweep_only,8070,4035,0.5,0.7802038544,0.7611008659,1.522201732,0.7559374292,0.2122716567,0.7087980173
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,lightgbm,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,sweep_only,8070,4035,0.5,0.7750162227,0.7491471454,1.498294291,0.6597000531,0.2252329074,0.6742255266
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,naive,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,sweep_only,19310,9655,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,linear,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,sweep_only,19310,9655,0.5,0.6993977034,0.6732148705,1.346429741,0.9141313132,0.2615013079,0.645624029
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,lightgbm,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,sweep_only,19310,9655,0.5,0.694777536,0.6621126901,1.32422538,0.7882580521,0.2808710771,0.5731227343
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,naive,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,sweep_only,19232,9616,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,linear,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,sweep_only,19232,9616,0.5,0.7368909663,0.7078913696,1.415782739,0.635416803,0.2209325857,0.6685212146
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,lightgbm,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,sweep_only,19232,9616,0.5,0.7294842739,0.6965295126,1.393059025,0.6333694903,0.2215818744,0.6429908486
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,naive,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,sweep_only,12688,6344,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,linear,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,sweep_only,12688,6344,0.5,0.763245479,0.7133329804,1.426665961,0.6366034539,0.220900155,0.6646437579
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,lightgbm,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,sweep_only,12688,6344,0.5,0.7664209358,0.7180113256,1.436022651,0.5808569224,0.1969385035,0.7219419924
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,naive,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,sweep_only,23820,11910,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,linear,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,sweep_only,23820,11910,0.5,0.7082234905,0.6807405471,1.361481094,0.6487195682,0.2267050808,0.6560453401
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,lightgbm,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,sweep_only,23820,11910,0.5,0.6945031974,0.6629687597,1.325937519,0.6688903715,0.2380196775,0.5991603694
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,naive,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,sweep_only,19646,9823,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,linear,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,sweep_only,19646,9823,0.5,0.7283083022,0.7112187937,1.422437587,0.6295613261,0.2192274015,0.6639519495
directional_sign_1000ms__sweep_only,directional_sign_1000ms,classification,lightgbm,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,sweep_only,19646,9823,0.5,0.7225553604,0.6988451952,1.39769039,0.6329179775,0.2213340567,0.6463402219
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,naive,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,book_flow,4958,2479,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,linear,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,book_flow,4958,2479,0.5,0.9503591361,0.9476168244,1.895233649,0.2896316331,0.08603270101,0.8795885438
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,lightgbm,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,book_flow,4958,2479,0.5,0.9505592845,0.9491565439,1.898313088,0.2839272102,0.085212655,0.8842275111
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,naive,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,book_flow,3560,1780,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,linear,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,book_flow,3560,1780,0.5,0.9440200101,0.9400513662,1.880102732,0.3021939182,0.09034994225,0.8837078652
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,lightgbm,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,book_flow,3560,1780,0.5,0.9494142154,0.9476588151,1.89531763,0.2935856278,0.0874519582,0.8853932584
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,naive,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,book_flow,3270,1635,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,linear,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,book_flow,3270,1635,0.5,0.9619908537,0.955772095,1.91154419,0.258191049,0.07458981754,0.9027522936
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,lightgbm,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,book_flow,3270,1635,0.5,0.9646797408,0.9633516063,1.926703213,0.2406488367,0.0721218259,0.9027522936
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,naive,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,book_flow,8070,4035,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,linear,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,book_flow,8070,4035,0.5,0.8646499572,0.8591943088,1.718388618,0.4773732297,0.1528381299,0.7812887237
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,lightgbm,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,book_flow,8070,4035,0.5,0.868209671,0.8695619057,1.739123811,0.459015284,0.1503425018,0.7794299876
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,naive,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,book_flow,19310,9655,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,linear,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,book_flow,19310,9655,0.5,0.7754703131,0.757077482,1.514154964,0.6149174248,0.20214128,0.7074054894
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,lightgbm,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,book_flow,19310,9655,0.5,0.7836462997,0.7789077038,1.557815408,0.5692156968,0.1926133233,0.7098394614
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,naive,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,book_flow,19232,9616,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,linear,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,book_flow,19232,9616,0.5,0.803785826,0.7954259245,1.590851849,0.5532376659,0.1845099856,0.7287333611
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,lightgbm,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,book_flow,19232,9616,0.5,0.8090218574,0.7988285859,1.597657172,0.5485484962,0.1804172498,0.7317491681
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,naive,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,book_flow,12688,6344,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,linear,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,book_flow,12688,6344,0.5,0.8428360534,0.8317379016,1.663475803,0.4950267915,0.1609439728,0.7761664565
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,lightgbm,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,book_flow,12688,6344,0.5,0.8553989362,0.8499775265,1.699955053,0.4771405729,0.1549087603,0.7759300126
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,naive,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,book_flow,23820,11910,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,linear,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,book_flow,23820,11910,0.5,0.7569298496,0.7376306635,1.475261327,0.6084579142,0.2063327999,0.6986985726
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,lightgbm,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,book_flow,23820,11910,0.5,0.7714050241,0.7582679756,1.516535951,0.5761941842,0.1954196938,0.7046599496
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,naive,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,book_flow,19646,9823,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,linear,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,book_flow,19646,9823,0.5,0.7801479965,0.7617843402,1.52356868,0.5711904634,0.1923350019,0.7171943398
directional_sign_1000ms__book_flow,directional_sign_1000ms,classification,lightgbm,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,book_flow,19646,9823,0.5,0.7945556849,0.7849856197,1.569971239,0.5498678142,0.1848844347,0.7215718212
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,naive,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,book_flow_plus_sweep,4958,2479,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,linear,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,book_flow_plus_sweep,4958,2479,0.5,0.9504831305,0.9471238435,1.894247687,0.2892030432,0.08571887966,0.8805970149
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,lightgbm,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,book_flow_plus_sweep,4958,2479,0.5,0.9506831162,0.9492885281,1.898577056,0.2836662245,0.08506484861,0.8864461476
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,naive,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,book_flow_plus_sweep,3560,1780,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,linear,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,book_flow_plus_sweep,3560,1780,0.5,0.9439884484,0.940562012,1.881124024,0.3022073497,0.09030869573,0.8820224719
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,lightgbm,2,10958,42856,2026-08-18T20:49:08.333Z,directional_sign_1000ms,book_flow_plus_sweep,3560,1780,0.5,0.9494476707,0.9473360663,1.894672133,0.2935538246,0.0871641766,0.8890449438
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,naive,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,book_flow_plus_sweep,3270,1635,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,linear,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,book_flow_plus_sweep,3270,1635,0.5,0.9622317613,0.9560763677,1.912152735,0.2580062438,0.07442199207,0.9033639144
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,lightgbm,3,14520,42850,2026-08-19T02:46:16.016Z,directional_sign_1000ms,book_flow_plus_sweep,3270,1635,0.5,0.9648652844,0.9639088812,1.927817762,0.2400819464,0.07203032241,0.898470948
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,naive,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,book_flow_plus_sweep,8070,4035,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,linear,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,book_flow_plus_sweep,8070,4035,0.5,0.8647444526,0.8573037913,1.714607583,0.4795441105,0.152939181,0.7824039653
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,lightgbm,4,17772,42856,2026-08-19T08:43:23.700Z,directional_sign_1000ms,book_flow_plus_sweep,8070,4035,0.5,0.8694385097,0.8705246902,1.74104938,0.4574118954,0.1496360926,0.7822800496
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,naive,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,book_flow_plus_sweep,19310,9655,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,linear,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,book_flow_plus_sweep,19310,9655,0.5,0.7761262629,0.7586710516,1.517342103,0.6151564477,0.2021183443,0.7079751424
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,lightgbm,5,25824,42856,2026-08-19T14:40:31.383Z,directional_sign_1000ms,book_flow_plus_sweep,19310,9655,0.5,0.7846665099,0.7797632923,1.559526585,0.5682515558,0.1919253029,0.7091144485
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,naive,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,book_flow_plus_sweep,19232,9616,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,linear,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,book_flow_plus_sweep,19232,9616,0.5,0.8045780561,0.7968584115,1.593716823,0.5524291839,0.1841692292,0.728265391
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,lightgbm,6,45126,42846,2026-08-19T20:37:39.066Z,directional_sign_1000ms,book_flow_plus_sweep,19232,9616,0.5,0.8113003022,0.802225776,1.604451552,0.5442584178,0.1791264321,0.7329970882
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,naive,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,book_flow_plus_sweep,12688,6344,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,linear,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,book_flow_plus_sweep,12688,6344,0.5,0.8432457305,0.8330821188,1.666164238,0.4942605719,0.1606215859,0.777112232
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,lightgbm,7,64368,42852,2026-08-20T02:34:46.750Z,directional_sign_1000ms,book_flow_plus_sweep,12688,6344,0.5,0.8565577249,0.8512790824,1.702558165,0.4743024379,0.1540466968,0.7761664565
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,naive,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,book_flow_plus_sweep,23820,11910,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,linear,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,book_flow_plus_sweep,23820,11910,0.5,0.7584859755,0.7400979581,1.480195916,0.6079174306,0.2059256944,0.6995382032
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,lightgbm,8,76994,42852,2026-08-20T08:31:54.433Z,directional_sign_1000ms,book_flow_plus_sweep,23820,11910,0.5,0.7731523017,0.7611918861,1.522383772,0.5736981836,0.1945690559,0.7049118388
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,naive,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,book_flow_plus_sweep,19646,9823,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,linear,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,book_flow_plus_sweep,19646,9823,0.5,0.7821679034,0.7664371471,1.532874294,0.5691541007,0.1914939031,0.7194339815
directional_sign_1000ms__book_flow_plus_sweep,directional_sign_1000ms,classification,lightgbm,9,100814,42854,2026-08-20T14:29:02.116Z,directional_sign_1000ms,book_flow_plus_sweep,19646,9823,0.5,0.7968335165,0.7898413675,1.579682735,0.5471191184,0.1838959652,0.7221826326
