symbol,horizon,features,model,final_holdout,observations,directional_accuracy,auc,ic,gross_sharpe,net_sharpe,annualized_return,max_drawdown,turnover_roundtrips_per_year,trade_count,gross_edge_bp,all_in_cost_bp,net_edge_bp,long_net_edge_bp,short_net_edge_bp,top_5pct_net_pnl_share
SOLUSDT,30m,plus_basis,unconditional,True,4320,0.4888888888888889,0.5,,0.1225104544487992,-24.833399982778502,-19.190527492576205,-0.5558429348737872,2926.063977746871,720,0.053999833118751825,11.0,-10.946000166881248,,-10.946000166881248,-0.5627230791443267
SOLUSDT,30m,plus_basis,momentum,False,17280,0.48385416666666664,0.47887313151163985,-0.02246650606632768,-2.91132983599778,-22.115124069441126,-22.108414334880905,-0.9758332150295022,2898.8494660695833,2880,-1.6599735254853456,10.950347222222222,-12.610320747707567,-12.128004203446146,-13.257833058170542,-0.5928599639138443
SOLUSDT,30m,plus_basis,momentum,True,4320,0.49050925925925926,0.4841586187485142,-0.02978616211077075,1.6240931600490396,-23.250205363547003,-17.950997246331045,-0.5430054760592617,2926.063977746871,720,0.7151766790263273,10.954166666666667,-10.23898998764034,-10.454682432731165,-10.107526933663378,-0.5691269292841457
SOLUSDT,30m,plus_basis,ridge,False,17280,0.5006944444444444,0.5025503239723461,0.015647874539622478,4.236329186325206,-15.039076235508357,-15.046718171152051,-0.9230269371290342,2898.8494660695833,2880,2.4175689190325995,11.0,-8.582431080967403,-7.781286801648758,-9.257483554328024,-1.0112650177564935
SOLUSDT,30m,plus_basis,ridge,True,4320,0.4895833333333333,0.4934704518088495,0.04479906536126336,0.12609550482511878,-24.829815567619004,-19.187757072647273,-0.556972379525177,2926.063977746871,720,0.05558004069856874,11.0,-10.944419959301433,-10.9956240405482,-10.933137704111466,-0.5679030729941865
SOLUSDT,30m,plus_oi,unconditional,False,17264,0.4933966635773865,0.4986969300723362,-0.00343258982588962,3.2857763327853555,-17.03034755158282,-16.166157504802953,-0.9363964199024296,2896.1158666079937,2878,1.779056864702859,11.0,-9.220943135297144,-8.811011162625599,-10.451879336963158,-0.8746234239225271
SOLUSDT,30m,plus_oi,unconditional,True,4313,0.48087178298168326,0.5,-8.567788807618703e-18,-2.528204297586128,-30.211658848902864,-21.04642981434371,-0.585019018038829,2921.0971728719296,719,-1.0045800903169666,11.0,-12.00458009031697,,-12.00458009031697,-0.4116561887870935
SOLUSDT,30m,plus_oi,momentum,False,17264,0.48766218721037996,0.4823891929553148,-0.01689455049819203,-4.43106794146571,-24.66937638188405,-23.401014992072685,-0.980515662402205,2896.1158666079937,2878,-2.3972888069470315,10.950312717164698,-13.347601524111731,-11.897397624118788,-14.94124642390306,-0.5666401245087339
SOLUSDT,30m,plus_oi,momentum,True,4313,0.4966380709482959,0.49669258540011774,-0.0005525619241348634,7.185706100892394,-20.494696664189277,-14.259045106091968,-0.4664149677304592,2921.0971728719296,719,2.8515472511856528,10.984700973574409,-8.133153722388757,-7.176755122967609,-9.134015258479646,-0.711352107924091
SOLUSDT,30m,plus_oi,ridge,False,17264,0.49386005560704355,0.4918860183928503,-0.00047194974096264957,0.18714958888730127,-20.122739900752375,-19.107492619885974,-0.9599788866273332,2896.1158666079937,2878,0.1013617271925805,11.0,-10.898638272807423,-9.55239599435564,-12.57697466522545,-0.7368186683150396
SOLUSDT,30m,plus_oi,ridge,True,4313,0.4855089265012752,0.4841143385429041,-0.003755172380532148,-1.8448960386153364,-29.525988864626605,-20.570524582650567,-0.5768271288305564,2921.0971728719296,719,-0.733130608402102,11.0,-11.733130608402103,-9.64463765627231,-11.96554404356956,-0.44580044088220266
SOLUSDT,30m,full,unconditional,False,17264,0.4933966635773865,0.4986969300723362,-0.00343258982588962,3.2857763327853555,-17.03034755158282,-16.166157504802953,-0.9363964199024296,2896.1158666079937,2878,1.779056864702859,11.0,-9.220943135297144,-8.811011162625599,-10.451879336963158,-0.8746234239225271
SOLUSDT,30m,full,unconditional,True,4313,0.48087178298168326,0.5,-8.567788807618703e-18,-2.528204297586128,-30.211658848902864,-21.04642981434371,-0.585019018038829,2921.0971728719296,719,-1.0045800903169666,11.0,-12.00458009031697,,-12.00458009031697,-0.4116561887870935
SOLUSDT,30m,full,momentum,False,17264,0.48766218721037996,0.4823891929553148,-0.01689455049819203,-4.43106794146571,-24.66937638188405,-23.401014992072685,-0.980515662402205,2896.1158666079937,2878,-2.3972888069470315,10.950312717164698,-13.347601524111731,-11.897397624118788,-14.94124642390306,-0.5666401245087339
SOLUSDT,30m,full,momentum,True,4313,0.4966380709482959,0.49669258540011774,-0.0005525619241348634,7.185706100892394,-20.494696664189277,-14.259045106091968,-0.4664149677304592,2921.0971728719296,719,2.8515472511856528,10.984700973574409,-8.133153722388757,-7.176755122967609,-9.134015258479646,-0.711352107924091
SOLUSDT,30m,full,logistic,False,17264,0.4996524559777572,0.5047540427914783,-0.0005097426167434606,0.16179247729034976,-20.14809188551448,-19.131570357048705,-0.9602916193184482,2896.1158666079937,2878,0.08762813310021556,11.0,-10.912371866899788,-9.227331047861462,-12.286982453030104,-0.7261089800410224
SOLUSDT,30m,full,logistic,True,4313,0.48527706932529563,0.5021347877435638,-0.009301479558418955,-4.476273865155293,-32.170510443789524,-22.402304762905512,-0.608758845100036,2921.0971728719296,719,-1.7779516101446005,11.0,-12.7779516101446,-20.587140047518414,-12.449739342486861,-0.3766390040823493
SOLUSDT,30m,full,ridge,False,17264,0.49368628359592215,0.49199884800257165,-8.386102909346807e-05,0.1842371581257344,-20.125651704787263,-19.11025810514924,-0.9599976963410699,2896.1158666079937,2878,0.09978433427490492,11.0,-10.900215665725096,-9.472517375260907,-12.480508356194976,-0.7334417643961016
SOLUSDT,30m,full,ridge,True,4313,0.486204498029214,0.4834071901028486,-0.004436384741234882,-1.1015133862083488,-28.78087495779637,-20.052663725663038,-0.5677335640634391,2921.0971728719296,719,-0.4377502427920587,11.0,-11.43775024279206,-8.208557120750626,-11.802659063084668,-0.4573132554149284
SOLUSDT,60m,price_volume,unconditional,False,8640,0.5041666666666667,0.5051535074491827,-0.002738694585711227,-4.021784068498854,-15.136012721684274,-13.1318619424194,-0.6786344770100866,725.4620689655172,720,-3.9804493981512614,11.0,-14.980449398151265,-15.747955301753263,-12.677931687345264,-0.6802805958629812
SOLUSDT,60m,price_volume,unconditional,True,2160,0.48333333333333334,0.5,4.061979302627209e-18,-1.8833637472862297,-14.230112650351474,-11.11347491712686,-0.2234366994132878,734.5810055865921,180,-1.6779316873452625,11.0,-12.677931687345264,,-12.677931687345264,-0.7745093315497057
SOLUSDT,60m,price_volume,momentum,False,8640,0.4822916666666667,0.4790915147006588,-0.04787464614045024,-0.2870485846622823,-11.32337668560298,-9.824681278337863,-0.5913777101024716,725.4620689655172,720,-0.2841019602302781,10.92361111111111,-11.207713071341391,-14.529442201191818,-8.176023673831962,-0.8609024796317801
SOLUSDT,60m,price_volume,momentum,True,2160,0.4842592592592593,0.47631962626286034,-0.04954934247540407,0.037022478913991845,-12.195234552308545,-9.506602477592105,-0.21794578468682946,734.5810055865921,180,0.03291982934963997,10.877777777777778,-10.844857948428137,-9.629411764278846,-11.963128790508556,-0.7621462076994302
SOLUSDT,60m,price_volume,ridge,False,8640,0.5006944444444444,0.5091696992849053,0.03378899645025694,-1.9494720886830115,-13.055856989632233,-11.335138096777849,-0.6318106229515548,725.4620689655172,720,-1.93079865021429,11.0,-12.930798650214292,-19.654130775779393,-10.143719910539955,-0.7807580309344675
SOLUSDT,60m,price_volume,ridge,True,2160,0.5,0.5124177150992311,0.09092598311028792,3.175941463513751,-9.175435831192729,-7.163173420649811,-0.17581765658468884,734.5810055865921,180,2.828458338295905,11.0,-8.171541661704097,5.898962596154377,-10.336234624451555,-1.1913200147844114
SOLUSDT,60m,plus_basis,unconditional,False,8640,0.5041666666666667,0.5051535074491827,-0.002738694585711227,-4.021784068498854,-15.136012721684274,-13.1318619424194,-0.6786344770100866,725.4620689655172,720,-3.9804493981512614,11.0,-14.980449398151265,-15.747955301753263,-12.677931687345264,-0.6802805958629812
SOLUSDT,60m,plus_basis,unconditional,True,2160,0.48333333333333334,0.5,4.061979302627209e-18,-1.8833637472862297,-14.230112650351474,-11.11347491712686,-0.2234366994132878,734.5810055865921,180,-1.6779316873452625,11.0,-12.677931687345264,,-12.677931687345264,-0.7745093315497057
SOLUSDT,60m,plus_basis,momentum,False,8640,0.4822916666666667,0.4790915147006588,-0.04787464614045024,-0.2870485846622823,-11.32337668560298,-9.824681278337863,-0.5913777101024716,725.4620689655172,720,-0.2841019602302781,10.92361111111111,-11.207713071341391,-14.529442201191818,-8.176023673831962,-0.8609024796317801
SOLUSDT,60m,plus_basis,momentum,True,2160,0.4842592592592593,0.47631962626286034,-0.04954934247540407,0.037022478913991845,-12.195234552308545,-9.506602477592105,-0.21794578468682946,734.5810055865921,180,0.03291982934963997,10.877777777777778,-10.844857948428137,-9.629411764278846,-11.963128790508556,-0.7621462076994302
SOLUSDT,60m,plus_basis,ridge,False,8640,0.49780092592592595,0.5041912459537166,0.028072192753721897,-2.8284931365026997,-13.937540886555535,-12.097718434243047,-0.6550627671044498,725.4620689655172,720,-2.800728307372856,11.0,-13.800728307372857,-18.667370144324504,-10.721832451342227,-0.7117636933855879
SOLUSDT,60m,plus_basis,ridge,True,2160,0.4986111111111111,0.5082514453223217,0.07005638526395128,4.37359414950511,-7.984179607852124,-6.2299449559707085,-0.15454714125550206,734.5810055865921,180,3.8930584577108056,11.0,-7.106941542289196,2.927475362640168,-9.615545768521535,-1.4111245224541
SOLUSDT,60m,plus_oi,unconditional,False,8634,0.49895760945100764,0.5021980611499979,-0.0043203541356112195,-2.5523677471654267,-13.356503267140159,-11.920566727954828,-0.6489426140554151,724.906584992343,720,-2.598638749663274,11.0,-13.598638749663277,-15.967740092258872,-6.491334721876491,-0.760193210114562
SOLUSDT,60m,plus_oi,unconditional,True,2157,0.4775150672229949,0.5,1.9633585980467977e-17,1.7928005355149366,-12.517618048448115,-8.43458093736201,-0.186782737941939,733.3292021688613,180,1.3780733089641692,11.0,-9.621926691035831,,-9.621926691035831,-0.8477066509604988
SOLUSDT,60m,plus_oi,momentum,False,8634,0.48772295575631225,0.48238853759608363,0.005761441064510229,-1.0970043403835383,-11.897864232746091,-10.621964065268745,-0.6082786162424461,724.906584992343,720,-1.1172302820770512,11.0,-12.117230282077053,-17.266100878975944,-7.432714062617318,-0.8398815990659556
SOLUSDT,60m,plus_oi,momentum,True,2157,0.49791376912378305,0.49417275913439596,0.015858214893014644,16.9701772104032,2.4279786855611776,1.6099372617832244,-0.06991972380930567,733.3292021688613,180,12.836569999752708,11.0,1.8365699997527085,0.20939893664096135,3.5377033839149896,4.777833378763176
SOLUSDT,60m,plus_oi,ridge,False,8634,0.5025480657864257,0.504013505389273,-0.023011941009835717,-0.4499795631881191,-11.250222022466302,-10.044347734123345,-0.5895331103851431,724.906584992343,720,-0.45830222920755814,11.0,-11.45830222920756,-15.877700261366662,-6.176582629797898,-0.9328651965094251
SOLUSDT,60m,plus_oi,ridge,True,2157,0.4891052387575336,0.5109449137582129,0.007774223592115202,6.240987318710872,-8.098722614984545,-5.445908114483393,-0.11877587666568235,733.3292021688613,180,4.787465075880228,11.0,-6.2125349241197725,4.3422629511222635,-7.531884658525029,-1.3297241317708772
SOLUSDT,60m,full,unconditional,False,8634,0.49895760945100764,0.5021980611499979,-0.0043203541356112195,-2.5523677471654267,-13.356503267140159,-11.920566727954828,-0.6489426140554151,724.906584992343,720,-2.598638749663274,11.0,-13.598638749663277,-15.967740092258872,-6.491334721876491,-0.760193210114562
SOLUSDT,60m,full,unconditional,True,2157,0.4775150672229949,0.5,1.9633585980467977e-17,1.7928005355149366,-12.517618048448115,-8.43458093736201,-0.186782737941939,733.3292021688613,180,1.3780733089641692,11.0,-9.621926691035831,,-9.621926691035831,-0.8477066509604988
SOLUSDT,60m,full,momentum,False,8634,0.48772295575631225,0.48238853759608363,0.005761441064510229,-1.0970043403835383,-11.897864232746091,-10.621964065268745,-0.6082786162424461,724.906584992343,720,-1.1172302820770512,11.0,-12.117230282077053,-17.266100878975944,-7.432714062617318,-0.8398815990659556
SOLUSDT,60m,full,momentum,True,2157,0.49791376912378305,0.49417275913439596,0.015858214893014644,16.9701772104032,2.4279786855611776,1.6099372617832244,-0.06991972380930567,733.3292021688613,180,12.836569999752708,11.0,1.8365699997527085,0.20939893664096135,3.5377033839149896,4.777833378763176
SOLUSDT,60m,full,logistic,False,8634,0.5075283761871671,0.507264568214025,-0.02016052932249814,-1.1643980847237971,-11.965351985413873,-10.682121608460928,-0.6061565756819717,724.906584992343,720,-1.1858562724856585,11.0,-12.185856272485658,-15.418654386251724,-5.209818237516783,-0.8372346876786877
SOLUSDT,60m,full,logistic,True,2157,0.4937413073713491,0.5043030475255539,-0.023829551308713528,-2.8904040205435773,-17.205039616844047,-11.589628942580738,-0.22334131405645663,733.3292021688613,180,-2.221114467922357,11.0,-13.221114467922357,-22.169893100682327,-11.502474862955212,-0.5347228054272898
SOLUSDT,60m,full,ridge,False,8634,0.49918925179522816,0.5053435393137802,-0.023564115137759217,-0.36893456745072123,-11.16913608548855,-9.97199093350794,-0.5871012520330494,724.906584992343,720,-0.37575967774120195,11.0,-11.375759677741204,-16.317353626914812,-6.596185202310991,-0.9118133732442409
SOLUSDT,60m,full,ridge,True,2157,0.4891052387575336,0.510411015526105,0.007252025941625162,5.328681885889328,-9.002382662323742,-6.057217505907246,-0.1297805271497654,733.3292021688613,180,4.090100951508961,11.0,-6.909899048491041,1.846446727843745,-7.94325662458024,-1.1955250793244825
