queue_cell,threshold,latency_ms,file_index,segment_id,eligible_opportunities,baseline_fills,cancelled_opportunities,cancel_rate,fills_prevented,surviving_fills,favourable_fills_sacrificed,adverse_markout_avoided,favourable_markout_sacrificed,net_markout_preserved,net_per_eligible_opportunity,avoidance_efficiency_ticks,avoidance_efficiency_lift,net_markout_lift_over_random,cancel_too_late_rate,catastrophic_25_avoided,catastrophic_25_avoidance_lift,catastrophic_50_avoided,catastrophic_50_avoidance_lift,catastrophic_100_avoided,catastrophic_100_avoidance_lift
optimistic,0.4,0,2,4,34076,33106,10838,0.3180537622,793,32313,355,21391,3233.5,18157.5,0.5328530344,6.615432194,3.762605909,4.505639541,0.9268045043,287,2.471965473,164,2.318536432,47,1.870492164
optimistic,0.4,0,2,5,32396,31583,12639,0.3901407581,1521,30062,666,63284.5,26317.5,36967,1.141097666,2.404654697,1.605231188,2.731154605,0.8795629108,651,1.754643455,438,1.646435065,210,1.551804979
optimistic,0.4,0,2,6,68414,66267,27252,0.3983395212,4347,61920,1855,189395.5,62753.5,126642,1.851112345,3.018086641,1.796899296,2.575845897,0.8403247135,1967,1.628498926,1388,1.559945245,612,1.433986401
optimistic,0.4,25,2,1,148138,142463,27244,0.1839095978,775,141688,328,17501.5,737,16764.5,0.113168127,23.74694708,12.08408981,9.255604635,0.9715481479,264,4.91685224,107,4.153977859,26,3.829650538
optimistic,0.4,25,2,2,145274,140573,44559,0.306723846,3147,137426,1423,153145.5,81823.5,71322,0.4909481394,1.871656676,1.189112852,3.442915856,0.9293253683,1309,2.401395471,876,2.357936036,432,2.469220846
optimistic,0.4,25,2,3,236,230,98,0.4152542373,9,221,3,155.5,1.5,154,0.6525423729,103.6666667,58.23922994,3.627240143,0.9081632653,3,1.965811966,0,0,0,0
optimistic,0.4,25,2,4,34076,33106,10838,0.3180537622,675,32431,315,16779,2844.5,13934.5,0.4089241695,5.898751978,3.354985494,4.06219901,0.9376961418,232,2.347566498,125,2.076105906,36,1.683177629
optimistic,0.4,25,2,5,32396,31583,12639,0.3901407581,1202,30381,538,46180,20023.5,26156.5,0.8073990616,2.306290109,1.539567746,2.44532425,0.9048222345,485,1.654148049,314,1.493567624,147,1.374548055
optimistic,0.4,25,2,6,68414,66267,27252,0.3983395212,3694,62573,1630,157674.5,54298,103376.5,1.511043061,2.903873071,1.728899166,2.474324698,0.8643109021,1622,1.580253335,1152,1.523579487,511,1.408987889
optimistic,0.4,50,2,1,148138,142463,27244,0.1839095978,694,141769,317,14517.5,731.5,13786,0.09306187474,19.84620643,10.09912306,8.499525789,0.9745218253,219,4.554802782,88,3.815094535,23,3.783170075
optimistic,0.4,50,2,2,145274,140573,44559,0.306723846,2644,137929,1223,132241.5,72187,60054.5,0.4133878051,1.831929572,1.163873175,3.450513599,0.9406216313,1081,2.360396852,721,2.309928145,369,2.510370636
optimistic,0.4,50,2,3,236,230,98,0.4152542373,8,222,3,118,1.5,116.5,0.4936440678,78.66666667,44.19439957,3.086981567,0.9183673469,2,1.474358974,0,0,0,0
optimistic,0.4,50,2,4,34076,33106,10838,0.3180537622,585,32521,288,13477.5,2386,11091.5,0.3254930156,5.648575021,3.212694368,3.730851787,0.9460033229,190,2.218356936,100,1.916405452,29,1.564492027
optimistic,0.4,50,2,5,32396,31583,12639,0.3901407581,970,30613,446,35189,16753.5,18435.5,0.5690671688,2.100396932,1.402123418,2.135720806,0.9231926518,387,1.635597119,252,1.48534903,104,1.205059985
optimistic,0.4,50,2,6,68414,66267,27252,0.3983395212,3158,63109,1419,132440.5,45969.5,86471,1.263937206,2.881051567,1.715311768,2.420973929,0.8839994123,1365,1.555583337,957,1.480503168,419,1.351403839
optimistic,0.4,100,2,1,148138,142463,27244,0.1839095978,567,141896,281,10944,713.5,10230.5,0.06906060565,15.33847232,7.805276039,7.720220296,0.9791842579,169,4.302180016,67,3.555280297,16,3.221249943
optimistic,0.4,100,2,2,145274,140573,44559,0.306723846,1936,138637,945,100233.5,62684.5,37549,0.2584702011,1.599015706,1.015896853,2.946406481,0.9565217391,767,2.287235034,515,2.253338996,263,2.443561796
optimistic,0.4,100,2,3,236,230,98,0.4152542373,4,226,1,102.5,0.5,102,0.4322033898,205,115.167609,5.405529954,0.9591836735,2,2.948717949,0,0,0,0
optimistic,0.4,100,2,4,34076,33106,10838,0.3180537622,463,32643,234,10209.5,1710,8499.5,0.2494277497,5.970467836,3.395774743,3.612317925,0.9572641684,142,2.094792664,75,1.816032164,23,1.567754542
optimistic,0.4,100,2,5,32396,31583,12639,0.3901407581,653,30930,296,22814,10314,12500,0.385850105,2.211944929,1.476587466,2.151087733,0.9482936099,257,1.61345571,164,1.435920439,60,1.032726044
optimistic,0.4,100,2,6,68414,66267,27252,0.3983395212,2372,63895,1118,96134,34783,61351,0.8967608969,2.763821407,1.64551563,2.286855472,0.9128709962,990,1.502080702,697,1.435580737,306,1.313983745
optimistic,0.5,0,2,1,148138,142463,24703,0.1667566728,386,142077,137,11141.5,456.5,10685,0.07212869082,24.40635268,12.41964101,11.8441286,0.9843743675,144,5.384682741,72,5.612124462,28,8.280531752
optimistic,0.5,0,2,2,145274,140573,38744,0.2666960365,1849,138724,727,103842.5,68324,35518.5,0.2444931646,1.519853931,0.9656032895,2.918215394,0.9522518335,845,2.638399654,578,2.647985385,306,2.976853391
optimistic,0.5,0,2,3,236,230,89,0.3771186441,4,226,0,81.5,0,81.5,0.3453389831,,,4.319124424,0.9550561798,2,2.948717949,0,0,0,0
optimistic,0.5,0,2,4,34076,33106,9269,0.2720096255,309,32797,115,9059,1168.5,7890.5,0.2315559338,7.752674369,4.409425951,5.024809757,0.9666522771,116,2.564089621,69,2.503420908,23,2.349094993
optimistic,0.5,0,2,5,32396,31583,10595,0.327046549,738,30845,294,33227,13153,20074,0.6196444005,2.526191743,1.686363443,3.056601697,0.9303050335,335,1.860910779,230,1.781850177,113,1.720953524
optimistic,0.5,0,2,6,68414,66267,22619,0.3306194639,2059,64208,768,97590,30510.5,67079.5,0.9804937586,3.198570984,1.904355518,2.880482407,0.9089139571,1000,1.747899307,709,1.682284399,310,1.533517012
optimistic,0.5,25,2,1,148138,142463,24703,0.1667566728,342,142121,122,9409,387,9022,0.06090267183,24.3126615,12.37196445,11.28736604,0.9861555277,126,5.317767824,60,5.278460142,20,6.675616659
optimistic,0.5,25,2,2,145274,140573,38744,0.2666960365,1511,139062,616,85989,57717,28272,0.1946115616,1.489838349,0.9465335986,2.842442621,0.9609802706,668,2.552306237,462,2.590014335,237,2.821349007
optimistic,0.5,25,2,3,236,230,89,0.3771186441,3,227,0,53,0,53,0.2245762712,,,3.74500768,0.9662921348,1,1.965811966,0,0,0,0
optimistic,0.5,25,2,4,34076,33106,9269,0.2720096255,255,32851,96,7111.5,897,6214.5,0.1823717572,7.928093645,4.509197755,4.795562891,0.9724800345,94,2.517800782,53,2.33012357,17,2.103972037
optimistic,0.5,25,2,5,32396,31583,10595,0.327046549,562,31021,230,22926,9679,13247,0.4089085072,2.368633123,1.581184927,2.64875941,0.9469260553,242,1.765290389,158,1.607387112,73,1.459935285
optimistic,0.5,25,2,6,68414,66267,22619,0.3306194639,1701,64566,668,78450,24913.5,53536.5,0.7825372,3.148895177,1.874779687,2.782770679,0.9247511612,798,1.688384414,571,1.639990467,249,1.491002201
optimistic,0.5,50,2,1,148138,142463,24703,0.1667566728,293,142170,117,7178,384.5,6793.5,0.04585926636,18.66840052,9.499773917,9.920689373,0.9881390924,93,4.581421621,44,4.51821776,17,6.623214208
optimistic,0.5,50,2,2,145274,140573,38744,0.2666960365,1276,139297,536,75070.5,52762,22308.5,0.1535615458,1.422813767,0.903951114,2.65594657,0.9670488586,553,2.502045716,380,2.522653366,207,2.918049146
optimistic,0.5,50,2,3,236,230,89,0.3771186441,2,228,0,15.5,0,15.5,0.0656779661,,,1.642857143,0.9775280899,0,0,0,0,0,0
optimistic,0.5,50,2,4,34076,33106,9269,0.2720096255,213,32893,87,5677,829.5,4847.5,0.1422555464,6.843881857,3.892539378,4.478285665,0.9770127347,73,2.340868123,44,2.315881518,15,2.222505673
optimistic,0.5,50,2,5,32396,31583,10595,0.327046549,448,31135,190,16764,8048,8716,0.2690455612,2.083001988,1.390511394,2.186253408,0.9576919445,191,1.747802915,124,1.582498772,47,1.17914416
optimistic,0.5,50,2,6,68414,66267,22619,0.3306194639,1432,64835,576,64478,20534.5,43943.5,0.6423173619,3.139983929,1.869474135,2.71320984,0.9366511834,665,1.671288343,465,1.586424703,199,1.415446013
optimistic,0.5,100,2,1,148138,142463,24703,0.1667566728,238,142225,103,5363.5,377.5,4986,0.03365780556,14.20794702,7.229986541,8.96378042,0.9903655426,70,4.245276834,33,4.171757784,11,5.275981066
optimistic,0.5,100,2,2,145274,140573,38744,0.2666960365,939,139634,415,60135,46781,13354,0.09192284924,1.285457771,0.8166852268,2.160455962,0.975751472,401,2.465469101,281,2.534926574,155,2.969197163
optimistic,0.5,100,2,3,236,230,89,0.3771186441,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.5,100,2,4,34076,33106,9269,0.2720096255,176,32930,75,4498.5,712.5,3786,0.1111045897,6.313684211,3.590983147,4.232934232,0.9810058278,59,2.289670743,37,2.356852046,12,2.151789583
optimistic,0.5,100,2,5,32396,31583,10595,0.327046549,288,31295,127,10050.5,5715.5,4335,0.1338128164,1.758463826,1.173865412,1.691445099,0.9728019643,115,1.636976553,73,1.449205864,25,0.9756511961
optimistic,0.5,100,2,6,68414,66267,22619,0.3306194639,1036,65231,460,44858,16171.5,28686.5,0.4193074517,2.773892341,1.651511633,2.448215061,0.9541694315,453,1.573661078,318,1.499605047,140,1.376421765
optimistic,0.6,0,2,1,148138,142463,23231,0.1568199922,148,142315,45,4949.5,48.5,4901,0.03308401626,102.0515464,51.93088811,14.16898953,0.9936292024,62,6.046651058,40,8.13168184,13,10.02695664
optimistic,0.6,0,2,2,145274,140573,34580,0.2380329584,753,139820,264,52867.5,41599.5,11268,0.07756377604,1.27086864,0.807416367,2.273272513,0.9782187382,390,2.99013237,274,3.082337878,151,3.607072754
optimistic,0.6,0,2,3,236,230,73,0.3093220339,1,229,0,15.5,0,15.5,0.0656779661,,,3.285714286,0.9863013699,0,0,0,0,0,0
optimistic,0.6,0,2,4,34076,33106,8232,0.24157765,101,33005,33,3735,209.5,3525.5,0.1034599131,17.82816229,10.1399798,6.868674312,0.987729316,48,3.246037663,28,3.107992208,8,2.499768757
optimistic,0.6,0,2,5,32396,31583,8926,0.2755278429,267,31316,91,13167,4791.5,8375.5,0.2585350043,2.747991234,1.834426057,3.52501341,0.9700840336,134,2.057456412,90,1.927218511,43,1.810107028
optimistic,0.6,0,2,6,68414,66267,19010,0.2778671032,769,65498,247,39297,11858,27439,0.4010728798,3.313965256,1.973058611,3.154813545,0.959536964,394,1.843922394,271,1.72168018,121,1.602663261
optimistic,0.6,25,2,1,148138,142463,23231,0.1568199922,132,142331,43,4336.5,21.5,4315,0.02912824528,201.6976744,102.6377329,13.98694158,0.9943179372,54,5.904794142,36,8.205606221,12,10.37754953
optimistic,0.6,25,2,2,145274,140573,34580,0.2380329584,605,139968,223,44704.5,34328.5,10376,0.07142365461,1.302256143,0.8273576753,2.60539891,0.9824997831,306,2.920026787,217,3.038288542,118,3.508322943
optimistic,0.6,25,2,3,236,230,73,0.3093220339,1,229,0,15.5,0,15.5,0.0656779661,,,3.285714286,0.9863013699,0,0,0,0,0,0
optimistic,0.6,25,2,4,34076,33106,8232,0.24157765,81,33025,27,2814,165.5,2648.5,0.07772332433,17.00302115,9.670670936,6.434110828,0.9901591544,39,3.288616861,21,2.906548269,6,2.337746708
optimistic,0.6,25,2,5,32396,31583,8926,0.2755278429,196,31387,69,8202.5,3425.5,4777,0.1474564761,2.394540943,1.598479735,2.738800899,0.9780392157,90,1.88245041,58,1.691888088,26,1.490954318
optimistic,0.6,25,2,6,68414,66267,19010,0.2778671032,629,65638,224,29693.5,9546.5,20147,0.2944865086,3.110406955,1.851864686,2.831988581,0.9669034465,297,1.699333272,208,1.615556751,92,1.489774145
optimistic,0.6,50,2,1,148138,142463,23231,0.1568199922,111,142352,42,3032.5,21,3011.5,0.02032901754,144.4047619,73.48313473,11.60849132,0.9952219018,40,5.201420265,22,5.96323335,9,9.255652287
optimistic,0.6,50,2,2,145274,140573,34580,0.2380329584,509,140064,197,39809.5,31536,8273.5,0.05695100293,1.262350964,0.8020048626,2.469284484,0.985276677,255,2.892298962,183,3.045495513,107,3.781280772
optimistic,0.6,50,2,3,236,230,73,0.3093220339,1,229,0,15.5,0,15.5,0.0656779661,,,3.285714286,0.9863013699,0,0,0,0,0,0
optimistic,0.6,50,2,4,34076,33106,8232,0.24157765,63,33043,24,1954.5,164,1790.5,0.05254431271,11.91768293,6.778324211,5.59251754,0.992346009,29,3.144062274,15,2.669279022,4,2.003782892
optimistic,0.6,50,2,5,32396,31583,8926,0.2755278429,148,31435,55,6196.5,2924.5,3272,0.1010001235,2.118823731,1.414424257,2.484350523,0.9834173669,70,1.938980452,45,1.738403184,18,1.366966433
optimistic,0.6,50,2,6,68414,66267,19010,0.2778671032,522,65745,193,24295.5,7872,16423.5,0.2400605139,3.086318598,1.837523032,2.781806828,0.9725335438,242,1.668466994,165,1.544269059,75,1.463436934
optimistic,0.6,100,2,1,148138,142463,23231,0.1568199922,82,142381,33,1881.5,16.5,1865,0.01258961239,114.030303,58.02650834,9.731524402,0.9964702337,26,4.576615514,14,5.136842919,4,5.568441213
optimistic,0.6,100,2,2,145274,140573,34580,0.2380329584,381,140192,150,33116,28684,4432,0.03050786789,1.154511226,0.7334914326,1.767154068,0.9889792022,188,2.848745533,139,3.090398477,79,3.729709842
optimistic,0.6,100,2,3,236,230,73,0.3093220339,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,100,2,4,34076,33106,8232,0.24157765,50,33056,21,1425.5,162.5,1263,0.03706420941,8.772307692,4.989354556,4.970578365,0.993925404,22,3.00528987,12,2.690633254,3,1.893574833
optimistic,0.6,100,2,5,32396,31583,8926,0.2755278429,94,31489,33,3592.5,1620.5,1972,0.06087171256,2.216908362,1.479900814,2.357438375,0.9894677871,44,1.918942357,28,1.703059762,8,0.9565533429
optimistic,0.6,100,2,6,68414,66267,19010,0.2778671032,377,65890,163,16812,6861,9951,0.1454526851,2.450371666,1.458894871,2.333765057,0.980163115,161,1.536941306,114,1.477314736,52,1.404899456
optimistic,0.7,0,2,1,148138,142463,22136,0.1494282358,75,142388,15,2913,7.5,2905.5,0.01961346852,388.4,197.6447948,16.57583857,0.996611854,37,7.120744343,23,9.226748328,7,10.65428419
optimistic,0.7,0,2,2,145274,140573,31743,0.2185043435,240,140333,84,23326,27243.5,-3917.5,-0.0269662844,0.8562042322,0.5439691316,-2.479690065,0.9924385633,126,3.030959177,104,3.670681932,66,4.946586692
optimistic,0.7,0,2,3,236,230,56,0.2372881356,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.7,0,2,4,34076,33106,7769,0.2279903745,26,33080,6,987,31,956,0.02805493603,31.83870968,18.10864561,7.235326325,0.9966533659,14,3.677802288,8,3.449529813,2,2.427660043
optimistic,0.7,0,2,5,32396,31583,7794,0.2405852574,74,31509,21,4306.5,1328.5,2978,0.091924929,3.241625894,2.163952684,4.522246856,0.9905055171,38,2.105178777,26,2.008821457,16,2.430162547
optimistic,0.7,0,2,6,68414,66267,16661,0.2435320256,205,66062,68,10964.5,4513.5,6451,0.09429356564,2.429267752,1.446330087,2.782306291,0.9876943394,109,1.913574582,78,1.858875359,31,1.540249526
optimistic,0.7,25,2,1,148138,142463,22136,0.1494282358,66,142397,14,2679,7,2672,0.01803723555,382.7142857,194.7515099,17.32241387,0.9970184315,32,6.998274539,22,10.02907427,7,12.10714112
optimistic,0.7,25,2,2,145274,140573,31743,0.2185043435,191,140382,70,20219.5,22174,-1954.5,-0.01345388714,0.911856228,0.5793263124,-1.55454016,0.9939823566,97,2.931967491,81,3.592330687,53,4.991320223
optimistic,0.7,25,2,3,236,230,56,0.2372881356,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.7,25,2,4,34076,33106,7769,0.2279903745,21,33085,5,867,30.5,836.5,0.02454806902,28.42622951,16.16775684,7.838270185,0.9972969494,12,3.902973857,7,3.736990631,2,3.005674338
optimistic,0.7,25,2,5,32396,31583,7794,0.2405852574,51,31532,16,2317.5,1000,1317.5,0.04066860106,2.3175,1.547050927,2.902964598,0.993456505,21,1.68805357,13,1.457380273,9,1.98344149
optimistic,0.7,25,2,6,68414,66267,16661,0.2435320256,166,66101,61,8303.5,3406,4897.5,0.07158622504,2.437903699,1.451471731,2.608543681,0.9900354163,81,1.756101798,60,1.765845452,23,1.411246894
optimistic,0.7,50,2,1,148138,142463,22136,0.1494282358,50,142413,14,1583,7,1576,0.01063872875,226.1428571,115.0771333,13.48658833,0.997741236,19,5.48489767,9,5.415700106,5,11.41530449
optimistic,0.7,50,2,2,145274,140573,31743,0.2185043435,169,140404,68,18429.5,21547,-3117.5,-0.02145944904,0.8553162853,0.5434049955,-2.802330775,0.9946754883,84,2.86954715,72,3.608863438,49,5.215336158
optimistic,0.7,50,2,3,236,230,56,0.2372881356,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.7,50,2,4,34076,33106,7769,0.2279903745,14,33092,5,503.5,30.5,473,0.01388073718,16.50819672,9.389233645,6.648239924,0.9981979663,7,3.415102125,5,4.003918533,1,2.254255754
optimistic,0.7,50,2,5,32396,31583,7794,0.2405852574,33,31550,10,1605.5,721,884.5,0.02730275343,2.226768377,1.486482883,3.011932184,0.9957659738,15,1.863435759,10,1.732549975,6,2.043545778
optimistic,0.7,50,2,6,68414,66267,16661,0.2435320256,138,66129,54,6727,2413.5,4313.5,0.06304996053,2.78723845,1.659457598,2.763646383,0.9917161894,66,1.721224844,48,1.699306348,18,1.328546225
optimistic,0.7,100,2,1,148138,142463,22136,0.1494282358,36,142427,12,1129,6,1123,0.007580769283,188.1666667,95.75221991,13.34729157,0.9983736899,12,4.811313745,7,5.850293324,4,12.68367165
optimistic,0.7,100,2,2,145274,140573,31743,0.2185043435,126,140447,52,15471,19053.5,-3582.5,-0.02466029709,0.8119768022,0.5158702788,-4.319319128,0.9960302457,58,2.657530344,52,3.495887555,37,5.282069484
optimistic,0.7,100,2,3,236,230,56,0.2372881356,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.7,100,2,4,34076,33106,7769,0.2279903745,12,33094,5,462.5,30.5,432,0.01267754431,15.16393443,8.624668443,7.083959665,0.9984553997,6,3.415102125,5,4.671238289,1,2.629965046
optimistic,0.7,100,2,5,32396,31583,7794,0.2405852574,20,31563,6,794,493,301,0.009291270527,1.610547667,1.075123738,1.691210989,0.9974339235,7,1.434845535,5,1.429353729,2,1.123950178
optimistic,0.7,100,2,6,68414,66267,16661,0.2435320256,110,66157,51,5232.5,2229,3003.5,0.04390183296,2.347465231,1.397626749,2.414163659,0.9933969626,47,1.53772236,35,1.554479102,13,1.203743398
optimistic,0.8,0,2,1,148138,142463,20720,0.1398695811,29,142434,4,1567.5,2,1565.5,0.0105678489,783.75,398.8262304,23.0978186,0.9986003861,18,8.958998009,12,12.4498853,5,19.68155946
optimistic,0.8,0,2,2,145274,140573,29837,0.2053843083,74,140499,23,9559,13286.5,-3727.5,-0.025658411,0.7194520754,0.4570868795,-7.652186939,0.9975196916,40,3.120678689,34,3.891991238,24,5.833812315
optimistic,0.8,0,2,3,236,230,54,0.2288135593,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.8,0,2,4,34076,33106,7507,0.2203016786,5,33101,0,245.5,0,245.5,0.007204484094,,,9.661733877,0.999333955,4,5.4641634,1,2.242194379,1,6.311916111
optimistic,0.8,0,2,5,32396,31583,7300,0.2253364613,16,31567,4,1587,394,1193,0.03682553402,4.027918782,2.688843791,8.378798627,0.9978082192,10,2.562224169,9,3.216045891,7,4.917282028
optimistic,0.8,0,2,6,68414,66267,15591,0.2278919519,57,66210,16,4141.5,890,3251.5,0.047526822,4.653370787,2.770509825,5.043600274,0.9963438101,33,2.083587968,25,2.14276568,11,1.965626871
optimistic,0.8,25,2,1,148138,142463,20720,0.1398695811,25,142438,4,1454.5,2,1452.5,0.009805046646,727.25,370.075121,24.85947912,0.9987934363,15,8.660364742,12,14.44186695,5,22.83060897
optimistic,0.8,25,2,2,145274,140573,29837,0.2053843083,59,140514,19,8215.5,8688,-472.5,-0.003252474634,0.9456146409,0.6007739225,-1.21660456,0.9980224568,30,2.935553682,24,3.445750966,17,5.182864331
optimistic,0.8,25,2,3,236,230,54,0.2288135593,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.8,25,2,4,34076,33106,7507,0.2203016786,4,33102,0,216,0,216,0.006338772156,,,10.6259395,0.999467164,3,5.122653188,1,2.802742973,1,7.889895138
optimistic,0.8,25,2,5,32396,31583,7300,0.2253364613,9,31574,2,561.5,126,435.5,0.01344301766,4.456349206,2.974843224,5.437596054,0.9987671233,5,2.277532595,4,2.541073296,3,3.746500593
optimistic,0.8,25,2,6,68414,66267,15591,0.2278919519,45,66222,16,2802.5,890,1912.5,0.02795480457,3.148876404,1.87476851,3.757687733,0.9971135343,22,1.759474284,18,1.9542023,6,1.358069474
optimistic,0.8,50,2,1,148138,142463,20720,0.1398695811,19,142444,4,1090.5,2,1088.5,0.00734787833,545.25,277.4609278,24.51267599,0.9990830116,11,8.356492295,8,12.66830434,4,24.03221997
optimistic,0.8,50,2,2,145274,140573,29837,0.2053843083,50,140523,18,6972.5,8396.5,-1424,-0.00980216694,0.8304055261,0.5275785332,-4.326529045,0.998324116,24,2.771162676,20,3.388321784,14,5.036524632
optimistic,0.8,50,2,3,236,230,54,0.2288135593,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.8,50,2,4,34076,33106,7507,0.2203016786,3,33103,0,67.5,0,67.5,0.001980866299,,,4.427474791,0.999600373,2,4.5534695,0,0,0,0
optimistic,0.8,50,2,5,32396,31583,7300,0.2253364613,8,31575,2,538,126,412,0.01271761946,4.26984127,2.850339545,5.787200393,0.9989041096,5,2.562224169,4,2.858707458,3,4.214813167
optimistic,0.8,50,2,6,68414,66267,15591,0.2278919519,39,66228,15,2248,800.5,1447.5,0.02115795013,2.808244847,1.671964323,3.281600599,0.9974983964,17,1.568762037,13,1.628501917,4,1.044668826
optimistic,0.8,100,2,1,148138,142463,20720,0.1398695811,17,142446,3,1013,1.5,1011.5,0.006828092724,675.3333333,343.6563287,25.45850271,0.9991795367,10,8.490553668,7,12.38885645,4,26.85953997
optimistic,0.8,100,2,2,145274,140573,29837,0.2053843083,42,140531,15,6208,7764,-1556,-0.01071079477,0.7995878413,0.5079992452,-5.628075838,0.9985922574,19,2.611710855,17,3.428658948,11,4.711034945
optimistic,0.8,100,2,3,236,230,54,0.2288135593,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.8,100,2,4,34076,33106,7507,0.2203016786,1,33105,0,26.5,0,26.5,0.0007776734358,,,5.21458142,0.999866791,1,6.83020425,0,0,0,0
optimistic,0.8,100,2,5,32396,31583,7300,0.2253364613,5,31578,2,203.5,126,77.5,0.002392270651,1.615079365,1.07814888,1.741778759,0.9993150685,2,1.639823468,2,2.286965967,1,2.247900356
optimistic,0.8,100,2,6,68414,66267,15591,0.2278919519,27,66240,14,1605.5,757,848.5,0.01240243225,2.120871863,1.262718275,2.778560385,0.9982681206,9,1.199641558,7,1.266612602,1,0.3772415206
optimistic,0.9,0,2,1,148138,142463,16552,0.1117336538,6,142457,0,679,0,679,0.004583563974,,,48.42107379,0.999637506,6,14.43394124,6,30.08722281,4,76.10202991
optimistic,0.9,0,2,2,145274,140573,26416,0.1818357036,12,140561,6,4315,6910.5,-2595.5,-0.01786623897,0.6244121265,0.3967054932,-32.85787142,0.9995457299,6,2.886627788,6,4.23540223,5,7.494828322
optimistic,0.9,0,2,3,236,230,52,0.2203389831,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.9,0,2,4,34076,33106,7216,0.2117619439,0,33106,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.9,0,2,5,32396,31583,6830,0.2108284973,3,31580,1,418,104.5,313.5,0.009677120632,4,2.670206562,11.74296002,0.9995607613,2,2.733039114,2,3.811609944,2,7.493001186
optimistic,0.9,0,2,6,68414,66267,14590,0.2132604438,7,66260,1,537,146.5,390.5,0.005707896045,3.66552901,2.182371576,4.932359864,0.9995202193,4,2.056528384,4,2.791717572,4,5.820297747
optimistic,0.9,25,2,1,148138,142463,16552,0.1117336538,6,142457,0,679,0,679,0.004583563974,,,48.42107379,0.999637506,6,14.43394124,6,30.08722281,4,76.10202991
optimistic,0.9,25,2,2,145274,140573,26416,0.1818357036,11,140562,6,4245.5,6910.5,-2665,-0.01834464529,0.6143549671,0.3903159145,-36.80477498,0.9995835857,5,2.62420708,5,3.850365663,5,8.176176351
optimistic,0.9,25,2,3,236,230,52,0.2203389831,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.9,25,2,4,34076,33106,7216,0.2117619439,0,33106,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.9,25,2,5,32396,31583,6830,0.2108284973,1,31582,0,109.5,0,109.5,0.003380046919,,,12.30482414,0.9998535871,1,4.099558671,1,5.717414917,1,11.23950178
optimistic,0.9,25,2,6,68414,66267,14590,0.2132604438,3,66264,1,153,146.5,6.5,9.500979332e-05,1.044368601,0.6217930187,0.1915683942,0.9997943797,1,1.199641558,1,1.628501917,1,3.395173686
optimistic,0.9,50,2,1,148138,142463,16552,0.1117336538,4,142459,0,574,0,574,0.003874765421,,,61.39991831,0.9997583374,4,14.43394124,4,30.08722281,4,114.1530449
optimistic,0.9,50,2,2,145274,140573,26416,0.1818357036,10,140563,6,4043,6910.5,-2867.5,-0.01973856299,0.5850517329,0.371698797,-43.56152401,0.9996214416,4,2.30930223,4,3.388321784,4,7.195035189
optimistic,0.9,50,2,3,236,230,52,0.2203389831,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.9,50,2,4,34076,33106,7216,0.2117619439,0,33106,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.9,50,2,5,32396,31583,6830,0.2108284973,1,31582,0,109.5,0,109.5,0.003380046919,,,12.30482414,0.9998535871,1,4.099558671,1,5.717414917,1,11.23950178
optimistic,0.9,50,2,6,68414,66267,14590,0.2132604438,1,66266,0,3.5,0,3.5,5.115911948e-05,,,0.3094566368,0.9999314599,0,0,0,0,0,0
optimistic,0.9,100,2,1,148138,142463,16552,0.1117336538,4,142459,0,574,0,574,0.003874765421,,,61.39991831,0.9997583374,4,14.43394124,4,30.08722281,4,114.1530449
optimistic,0.9,100,2,2,145274,140573,26416,0.1818357036,9,140564,6,3929.5,6910.5,-2981,-0.02051984526,0.568627451,0.3612640175,-50.31750579,0.9996592974,3,1.924418525,3,2.823601486,3,5.995862657
optimistic,0.9,100,2,3,236,230,52,0.2203389831,0,230,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.9,100,2,4,34076,33106,7216,0.2117619439,0,33106,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.9,100,2,5,32396,31583,6830,0.2108284973,0,31583,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.9,100,2,6,68414,66267,14590,0.2132604438,0,66267,0,0,0,0,0,,,,1,0,,0,,0,
