signal,horizon_s,kind,population,rows,anchors,bootstrap_block_s,bootstrap_draws,raw_top_mean_ticks,raw_bottom_mean_ticks,raw_spread_ticks,raw_top_mean_bps,raw_bottom_mean_bps,raw_spread_bps,raw_edge_per_trade_bps,raw_block_spread_mean,raw_spread_p05,raw_spread_p95,raw_blocks,raw_blocks_same_sign,raw_block_sign_share,raw_resolved,raw_anchor_spread_ticks,raw_anchor_rows,raw_anchor_sign_agrees,demeaned_top_mean_ticks,demeaned_bottom_mean_ticks,demeaned_spread_ticks,demeaned_top_mean_bps,demeaned_bottom_mean_bps,demeaned_spread_bps,demeaned_edge_per_trade_bps,demeaned_block_spread_mean,demeaned_spread_p05,demeaned_spread_p95,demeaned_blocks,demeaned_blocks_same_sign,demeaned_block_sign_share,demeaned_resolved,demeaned_anchor_spread_ticks,demeaned_anchor_rows,demeaned_anchor_sign_agrees,raw_pivot_spread_ticks,demeaned_pivot_spread_ticks
obi_l5,30,cumulative,full_corpus,2567979,8563,1800.0,500,59.21207607565509,-34.82744803308437,94.03952410873947,0.878935556764457,-0.517769814234634,1.3967053709990909,0.6983526854995454,91.17524553456222,81.65409554762681,103.10663668717683,143,140,0.9790209790209791,True,82.24159325969558,1734,True,46.85349521078931,-43.656917189241696,90.51041240003102,0.6978486592813768,-0.6446648857540411,1.342513545035418,0.671256772517709,91.17524553456222,81.65409554762681,103.10663668717682,143,140,0.9790209790209791,True,79.31488463860401,1734,True,,
obi_l5,30,incremental,full_corpus,2567979,8563,1800.0,500,25.008500878125524,-6.363252439660745,31.37175331778627,0.375731341761131,-0.0998915476275809,0.4756228893887119,0.23781144469435594,28.161227533490557,20.871191286859226,37.135464580150675,143,106,0.7412587412587412,True,24.500023966000235,1734,True,14.720505821693331,-13.715829030369584,28.436334852062913,0.22499564180748377,-0.20554827801296124,0.43054391982044504,0.21527195991022252,28.161227533490557,20.871191286859226,37.135464580150675,143,106,0.7412587412587412,True,22.03959525077383,1734,True,62.66777079095319,62.074077547968095
obi_l5,60,cumulative,oof_scored_purged,2127048,3547,1800.0,500,70.77900744696856,-24.76619966620437,95.54520711317294,1.0464230384978808,-0.36399678626765053,1.4104198247655313,0.7052099123827656,89.34571654350053,75.31087057011291,107.60469176004608,120,109,0.9083333333333333,True,83.96736564639231,713,True,40.82244580358296,-48.57134549901041,89.39379130259337,0.6080604851600844,-0.7080786841565998,1.3161391693166842,0.6580695846583421,89.34571654350053,75.31087057011291,107.60469176004608,120,109,0.9083333333333333,True,95.63424953668103,713,True,,
obi_l5,60,incremental,oof_scored_purged,2127048,3547,1800.0,500,33.15157448849105,5.864288568674925,27.287285919816124,0.49638672359779995,0.08225828888900721,0.41412843470879274,0.20706421735439637,20.544417030358368,7.344831794417052,37.766449031304425,120,75,0.625,True,25.752671335274215,713,True,5.767092409017951,-15.880637989921357,21.64773039893931,0.09568680391424922,-0.23201947078529817,0.3277062746995474,0.1638531373497737,20.544417030358364,7.344831794417051,37.76644903130442,120,75,0.625,True,36.35917550775979,713,True,68.2579211933568,67.74606090365407
obi_l5,60,cumulative,full_corpus,2565579,4279,1800.0,500,64.9370880545064,-28.123311298030075,93.06039935253648,0.9661124046895418,-0.41926818117863146,1.3853805858681734,0.6926902929340867,86.15686590699454,74.0122937454708,101.75305549235998,143,130,0.9090909090909091,True,92.95202829577829,861,True,40.560964437446614,-45.68329978064121,86.24426421808782,0.6089017637133425,-0.6717234916452526,1.280625255358595,0.6403126276792975,86.15686590699455,74.0122937454708,101.75305549235998,143,130,0.9090909090909091,True,100.87332057532925,861,True,,
obi_l5,60,incremental,full_corpus,2565579,4279,1800.0,500,30.66002681665283,0.3441521995026466,30.315874617150186,0.4618367484660275,-0.001335546602926769,0.4631722950689543,0.23158614753447715,23.068454229852613,12.078772886033075,37.33065323002711,143,93,0.6503496503496503,True,37.60063778813779,861,True,8.354334489428492,-15.736960322900579,24.09129481232907,0.13497535656971063,-0.23252562356451334,0.36750098013422394,0.18375049006711197,23.068454229852613,12.078772886033077,37.3306532300271,143,93,0.6503496503496503,True,44.80381690603778,861,True,62.74452473538629,62.152969405758746
obi_l5,120,cumulative,oof_scored_purged,2117470,1767,1800.0,500,92.16507199629747,0.7942757158306847,91.37079628046679,1.3672205155555213,0.007180407621238605,1.3600401079342828,0.6800200539671414,80.36323629102903,55.37972801006001,111.1153175647682,120,92,0.7666666666666667,True,-7.5395480225988685,354,False,34.25518586502942,-46.20964487171724,80.46483073674665,0.5194379189065558,-0.6725244549933015,1.1919623738998573,0.5959811869499286,80.36323629102903,55.37972801006001,111.1153175647682,120,92,0.7666666666666667,True,33.99449690533626,354,True,,
obi_l5,120,incremental,oof_scored_purged,2117470,1767,1800.0,500,54.55889811898162,31.578426140630093,22.980471978351524,0.8174979868236378,0.4556390204837975,0.3618589663398403,0.18092948316992016,11.390843888016224,-13.039034735180106,41.45348970888035,120,63,0.525,False,-57.58757062146893,354,False,-0.8805778911354629,-13.448944304976244,12.568366413840781,0.0059230853856747,-0.19545553603721896,0.20137862142289367,0.10068931071144684,11.390843888016223,-13.03903473518011,41.45348970888035,120,63,0.525,False,-17.67721495646959,354,False,68.39032430211526,67.89646432290587
obi_l5,120,cumulative,full_corpus,2560801,2137,1800.0,500,80.12469736019993,-7.5991912715117484,87.72388863171167,1.193250114015629,-0.12093627974161793,1.314186393757247,0.6570931968786236,74.39694745587155,55.383959545386546,100.31164629836954,143,108,0.7552447552447552,True,11.01280477298182,431,True,32.60757012579906,-42.670072742739805,75.27764286853886,0.4965976019212675,-0.6254417473790865,1.122039349300354,0.561019674650177,74.39694745587155,55.383959545386546,100.31164629836955,143,108,0.7552447552447552,True,41.482843134764465,431,True,,
obi_l5,120,incremental,full_corpus,2560801,2137,1800.0,500,45.89785613870666,20.900722818170813,24.997133320535845,0.6896545090039254,0.29747097385424665,0.3921835351496788,0.1960917675748394,11.310374640204483,-7.958868457172376,34.78671595256493,143,80,0.5594405594405595,False,-39.764926337554925,431,False,0.40662433580646146,-12.72325503978806,13.129879375594522,0.022714531413958673,-0.18622627319085436,0.20894080460481304,0.10447040230240652,11.310374640204486,-7.958868457172376,34.78671595256493,143,80,0.5594405594405595,False,-10.426505217174602,431,False,62.72675531117584,62.14776349294435
obi_l5,300,cumulative,oof_scored_purged,2090470,700,3600.0,500,165.49620659468923,68.11372322970432,97.3824833649849,2.447728303576018,1.0001379139002107,1.447590389675807,0.7237951948379036,93.69589453551247,54.112049742291894,132.86577267164444,60,41,0.6833333333333333,True,45.13256048387097,126,True,32.52968429339772,-44.037344406114734,76.56702869951246,0.4943294752272064,-0.629166206296504,1.1234956815237105,0.5617478407618552,75.89585946617477,40.95571214987122,112.43574569196703,60,41,0.6833333333333333,True,52.14548269219168,126,True,,
obi_l5,300,incremental,oof_scored_purged,2090470,700,3600.0,500,127.83521648241783,98.93553841958985,28.899678062827988,1.8971467113301876,1.4491399074268572,0.4480068039033305,0.22400340195166524,24.820727855913617,-13.05714954716949,59.934860074386464,60,34,0.5666666666666667,False,-36.71622983870968,126,False,-2.6695916506987896,-11.253709112556699,8.58411746185791,-0.020168171866585594,-0.1517499506264059,0.1315817787598203,0.06579088937991015,7.446042556624839,-26.802813321138885,41.75664137649589,60,28,0.4666666666666667,False,-29.54529140644192,126,False,68.48280530215693,67.98291123765458
obi_l5,300,cumulative,full_corpus,2548201,854,3600.0,500,140.47146809512597,50.24222885868904,90.22923923643694,2.0773235226258757,0.7281713933850023,1.3491521292408735,0.6745760646204367,79.93062799339327,47.84804125224633,115.89372265456907,72,48,0.6666666666666666,True,19.26938271604938,156,True,27.51636823726784,-36.64089738783852,64.15726562510636,0.41935143879488834,-0.5255841280070271,0.9449355668019155,0.47246778340095774,61.78165383009006,30.89484606767141,94.59646083697092,72,45,0.625,True,57.41424752702127,156,True,,
obi_l5,300,incremental,full_corpus,2548201,854,3600.0,500,106.2580134997253,78.8253048218161,27.43270867790919,1.5738869823445916,1.1478255973475242,0.42606138499706736,0.21303069249853368,16.931773490645377,-14.02234537194409,49.78641592842303,72,39,0.5416666666666666,False,-46.47432098765432,156,False,-4.683263915817288,-6.642160386345308,1.9588964705280203,-0.054542359906472944,-0.08556106046726142,0.031018700560788474,0.015509350280394237,-0.7823815053250849,-28.816819648159452,29.32354969380527,72,32,0.4444444444444444,False,-8.69167069705606,156,False,62.796530558527735,62.19836915457832
obi_l5,600,cumulative,oof_scored_purged,2045470,344,7200.0,500,250.0512229463155,177.51803253042087,72.53319041589464,3.702722299970848,2.60474990689464,1.097972393076208,0.548986196538104,74.67867797008269,9.407141639626039,142.33017197962616,30,18,0.6,True,377.76666666666665,63,True,21.661579069099847,-23.7728452958721,45.434424364971946,0.33612678505819577,-0.33263475203955073,0.6687615370977464,0.3343807685488732,46.01269781442406,-1.4897147315579151,95.25757369952629,30,18,0.6,False,451.2108086379096,63,True,,
obi_l5,600,incremental,oof_scored_purged,2045470,344,7200.0,500,212.5956870548089,208.36669078500296,4.228996269805947,3.154979502830665,3.054115252874504,0.10086424995616117,0.050432124978080584,6.229896734296516,-59.443984686087276,72.36519527309903,30,16,0.5333333333333333,False,306.94545454545454,63,True,-13.490386666527296,8.920285942404462,-22.41067260893176,-0.1777684346847026,0.1435057295433111,-0.3212741642280137,-0.16063708211400685,-21.94996724746049,-67.13994632478438,27.75713321653939,30,16,0.5333333333333333,False,381.0807126142645,63,False,68.30419414608868,67.84509697390371
obi_l5,600,cumulative,full_corpus,2527201,426,7200.0,500,218.36098053181385,150.4238725709379,67.93710796087595,3.232487531986264,2.1996268253202342,1.0328607066660296,0.5164303533330148,63.01306468690835,10.480038549019126,125.62327489247663,36,22,0.6111111111111112,True,316.3590785907859,77,True,17.349068099859927,-15.294514199737504,32.64358229959743,0.2724939212338787,-0.20351859990912408,0.4760125211430028,0.2380062605715014,31.70227528656418,-2.5290963229076326,70.85489278777963,36,22,0.6111111111111112,False,325.56291551999766,77,True,,
obi_l5,600,incremental,full_corpus,2527201,426,7200.0,500,184.28414648622982,179.11956070132675,5.164585784903068,2.7308525013030844,2.620963302579176,0.10988919872390834,0.05494459936195417,0.1842355619804253,-47.19899300543847,61.14606217297913,36,19,0.5277777777777778,False,258.27777777777777,77,True,-14.847902556449032,14.704086316550208,-29.55198887299924,-0.20151016096289256,0.23658170558534175,-0.4380918665482343,-0.21904593327411714,-30.581005396335268,-63.7169377005491,5.566673856985681,36,23,0.6388888888888888,False,268.15581093502436,77,False,62.772522175972895,62.19557117259667
obi_l10,1,cumulative,oof_scored_purged,2136488,213651,1800.0,500,20.46966271624354,-19.26152708414268,39.73118980038622,0.29635529618755574,-0.2782789578611832,0.5746342540487389,0.28731712702436946,40.21238419818961,36.40440779527045,44.030416670308405,120,120,1.0,True,39.12095988457299,42663,True,19.971267339191208,-19.641740058025988,39.613007397217196,0.28905143971020963,-0.28379091575456944,0.572842355464779,0.2864211777323895,40.21238419818961,36.40440779527045,44.030416670308405,120,120,1.0,True,39.0068082046799,42663,True,,
obi_l10,1,cumulative,full_corpus,2570299,257034,1800.0,500,17.96003174739037,-16.967676924872585,34.92770867226295,0.26118506256853713,-0.24632009432420726,0.5075051568927444,0.2537525784463722,35.35556729348004,31.53931047916343,39.237142814866566,143,143,1.0,True,34.47610014133997,51321,True,17.546523656959018,-17.253761640002633,34.80028529696165,0.25512779314980777,-0.25043814186513186,0.5055659350149396,0.2527829675074698,35.35556729348004,31.53931047916343,39.237142814866566,143,143,1.0,True,34.349823794653815,51321,True,,
obi_l10,2,cumulative,oof_scored_purged,2136328,106818,1800.0,500,27.296133069952067,-24.737699699952724,52.03383276990479,0.3966087362129207,-0.3584369537971202,0.7550456900100408,0.3775228450050204,52.56053464126336,48.50407770334288,56.68804629863428,120,120,1.0,True,51.25416766453651,21363,True,26.298161115459145,-25.50075024374212,51.79891135920127,0.3819835096756245,-0.36949797772155635,0.7514814873971809,0.37574074369859045,52.560534641263374,48.50407770334288,56.68804629863428,120,120,1.0,True,51.02385175171729,21363,True,,
obi_l10,2,cumulative,full_corpus,2570219,128515,1800.0,500,24.259222009096533,-22.149899619487826,46.40912162858436,0.35432860700060076,-0.32280312958375373,0.6771317365843545,0.3385658682921773,46.85936999019308,42.79279368116043,51.08386345247304,143,143,1.0,True,45.951426833147664,25718,True,23.432810706061733,-22.722479289803882,46.155289995865616,0.34222250213674027,-0.33104464338075335,0.6732671455174937,0.33663357275874684,46.85936999019307,42.79279368116043,51.08386345247304,143,143,1.0,True,45.6929976484277,25718,True,,
obi_l10,5,cumulative,oof_scored_purged,2135848,42720,1800.0,500,37.24849473743352,-31.104269962778286,68.35276470021181,0.5444685821165998,-0.45287229688118763,0.9973408789977873,0.49867043949889367,68.67996396892428,64.1247690460983,73.07184861079975,120,120,1.0,True,69.94475069138994,8584,True,34.748925868055736,-33.02111840183287,67.77004426988861,0.5078361355438238,-0.48065813395623996,0.9884942695000638,0.4942471347500319,68.67996396892428,64.1247690460983,73.07184861079975,120,120,1.0,True,69.49725190396795,8584,True,,
obi_l10,5,cumulative,full_corpus,2569979,51404,1800.0,500,33.98954851613054,-28.733614658479834,62.72316317461038,0.4999855307494417,-0.42157699207654226,0.9215625228259839,0.46078126141299197,62.917126809607424,58.473684406882036,67.51642448294687,143,142,0.993006993006993,True,64.83529555142815,10333,True,31.924055315815068,-30.167546624991605,62.09160194080667,0.4697256342809941,-0.44221538703906194,0.9119410213200561,0.45597051066002803,62.917126809607424,58.473684406882036,67.51642448294687,143,142,0.993006993006993,True,64.30166460243997,10333,True,,
obi_l10,10,cumulative,oof_scored_purged,2135048,21352,1800.0,500,45.02375131145084,-32.69887590454556,77.7226272159964,0.6610030372290548,-0.47760008701718115,1.138603124246236,0.569301562123118,77.37064168765906,71.55124570086986,83.15328120983523,120,120,1.0,True,68.38315257238361,4351,True,40.0350608312972,-36.518767679453866,76.55382851075106,0.5879005034701423,-0.5329532475998981,1.1208537510700405,0.5604268755350202,77.37064168765906,71.55124570086986,83.15328120983526,120,120,1.0,True,67.50642872774112,4351,True,,
obi_l10,10,incremental,oof_scored_purged,2135048,21352,1800.0,500,7.799968618854916,-1.5955176693754245,9.395486288230341,0.11688340175417447,-0.02474806340775366,0.14163146516192812,0.07081573258096406,8.707773350420544,6.209089982001914,11.580789772093208,120,91,0.7583333333333333,True,0.8467560223716766,4351,True,5.295760402363466,-3.513269100054247,8.809029502417712,0.08019740445505161,-0.05252464021724973,0.13272204467230134,0.06636102233615067,8.707773350420545,6.209089982001915,11.580789772093208,120,91,0.7583333333333333,True,0.41988096906184724,4351,True,68.32714092776607,67.74479900833335
obi_l10,10,cumulative,full_corpus,2569579,25699,1800.0,500,42.19095996606436,-31.46422761696464,73.655187583029,0.6240656847899677,-0.46394963491741503,1.0880153197073827,0.5440076598536914,73.1177731077027,67.81980471260272,78.78119709459233,143,142,0.993006993006993,True,64.88297600285904,5226,True,38.07424336006525,-34.321777227409946,72.39602058747519,0.5637451241520838,-0.5050754926729369,1.0688206168250207,0.5344103084125104,73.1177731077027,67.81980471260272,78.78119709459233,143,142,0.993006993006993,True,63.841876685597086,5226,True,,
obi_l10,10,incremental,full_corpus,2569579,25699,1800.0,500,8.227374619099693,-2.72737373422894,10.954748353328633,0.12444094124055724,-0.04232951065659517,0.1667704518971524,0.0833852259485762,10.222143255742127,8.054723957621476,12.591862515140607,143,113,0.7902097902097902,True,2.7270465823407757,5226,True,6.160610909944206,-4.1656065015667885,10.326217411510996,0.09416176775141546,-0.0630222709349297,0.15718403868634517,0.07859201934317259,10.222143255742125,8.054723957621475,12.591862515140607,143,113,0.7902097902097902,True,2.212853422180599,5226,True,62.70043922970037,62.06980317596421
obi_l10,30,cumulative,oof_scored_purged,2131848,7108,1800.0,500,63.815293361603125,-33.1413045007857,96.95659786238883,0.9397377212478841,-0.4872613209447204,1.4269990421926044,0.7134995210963022,93.64852977039158,83.83045787357503,105.59222616634212,120,117,0.975,True,65.07001294374774,1442,True,48.3927137370964,-45.00175190498927,93.39446564208566,0.7140689531071372,-0.6589396185399629,1.3730085716471,0.68650428582355,93.64852977039158,83.83045787357503,105.59222616634212,120,117,0.975,True,65.48648615541445,1442,True,,
obi_l10,30,incremental,oof_scored_purged,2131848,7108,1800.0,500,26.474059966976885,-2.144482491732533,28.618542458709417,0.39393742178951374,-0.03592930933590948,0.42986673112542323,0.21493336556271161,24.985814481071394,16.755192256914928,35.365219579787116,120,88,0.7333333333333333,True,2.5462724514223645,1442,True,13.609307810401681,-12.030472304791855,25.63978011519354,0.20573065080936884,-0.17899797015530788,0.38472862096467675,0.19236431048233837,24.985814481071394,16.755192256914928,35.36521957978712,120,88,0.7333333333333333,True,2.899694169629772,1442,True,68.3380554036794,67.75468552689213
obi_l10,30,cumulative,full_corpus,2567979,8563,1800.0,500,59.11683352998672,-34.5688439941121,93.68567752409882,0.8771889506768334,-0.5139190652150003,1.3911080158918336,0.6955540079459168,90.23861909089193,80.89906844809659,101.39462254949845,143,139,0.972027972027972,True,71.86935205927968,1739,True,46.811120502439785,-43.073319962683485,89.88444046512328,0.6969167911582944,-0.6362963545103624,1.333213145668657,0.6666065728343284,90.23861909089193,80.89906844809657,101.39462254949845,143,139,0.972027972027972,True,69.93453484657948,1739,True,,
obi_l10,30,incremental,full_corpus,2567979,8563,1800.0,500,25.127851960887394,-5.841128046168584,30.96898000705598,0.3771833530114469,-0.09242577328962834,0.4696091263010752,0.2348045631505376,27.332903267025166,19.588906073975373,36.10381327760007,143,110,0.7692307692307693,True,11.952322406182477,1739,True,14.878710449930113,-12.923590569314435,27.802301019244545,0.22705234099020213,-0.19432709375635712,0.42137943474655926,0.21068971737327963,27.332903267025163,19.588906073975373,36.10381327760006,143,110,0.7692307692307693,True,10.313974152742926,1739,True,62.716697517042846,62.082139445878724
obi_l10,60,cumulative,oof_scored_purged,2127048,3547,1800.0,500,71.22391915525802,-24.717775792764627,95.94169494802264,1.0529074852347573,-0.3628953353007938,1.415802820535551,0.7079014102677755,88.61718659653953,74.70054148079093,107.12517756344266,120,109,0.9083333333333333,True,49.19758064516129,724,True,41.239152768557865,-47.619545284384856,88.85869805294271,0.6142823145665691,-0.6943625238416965,1.3086448384082656,0.6543224192041328,88.61718659653953,74.70054148079095,107.12517756344266,120,109,0.9083333333333333,True,65.45516016909143,724,True,,
obi_l10,60,incremental,oof_scored_purged,2127048,3547,1800.0,500,33.78664011960283,6.271248912813521,27.51539120678931,0.505730555938597,0.08834140870316515,0.4173891472354318,0.2086945736177159,19.86642142679,5.7621493412836315,37.712982867195066,120,73,0.6083333333333333,True,-2.992439516129032,724,False,6.3675103686371495,-14.64385434632792,21.01136471496507,0.10466634199061553,-0.21434977222484713,0.31901611421546267,0.15950805710773133,19.86642142679,5.762149341283632,37.712982867195066,120,73,0.6083333333333333,True,11.823522307436098,724,True,68.42630374123333,67.84733333797766
obi_l10,60,cumulative,full_corpus,2565579,4279,1800.0,500,64.92754826412843,-27.93350821256792,92.86105647669635,0.9662387366761855,-0.41598699541781164,1.3822257320939972,0.6911128660469986,85.0348292641355,72.7253853210257,102.32415336904228,143,133,0.9300699300699301,True,67.89923726576933,871,True,40.63067852698344,-44.83800209500281,85.46868062198624,0.6102975355828867,-0.6593376094451804,1.269635145028067,0.6348175725140335,85.0348292641355,72.72538532102568,102.32415336904228,143,133,0.9300699300699301,True,76.64691820129786,871,True,,
obi_l10,60,incremental,full_corpus,2565579,4279,1800.0,500,30.86895699591124,0.7971335916245059,30.071823404286736,0.4652261902931486,0.005557052092445443,0.45966913820070315,0.22983456910035158,22.05375218646574,10.522224733056637,37.651041213515114,143,90,0.6293706293706294,True,14.422216943784639,871,True,8.628808825920764,-14.68344658291958,23.312255408840343,0.1394291768155264,-0.2172922620457462,0.3567214388612726,0.1783607194306363,22.053752186465733,10.522224733056639,37.65104121351512,143,90,0.6293706293706294,True,22.348508287057665,871,True,62.78923307240962,62.1564252131459
obi_l10,120,cumulative,oof_scored_purged,2117470,1767,1800.0,500,93.50357265982517,-0.36639716265165506,93.86996982247682,1.38650831231995,-0.009808322068648682,1.3963166343885987,0.6981583171942993,80.22529366956297,56.152924548405586,111.48231492034071,120,91,0.7583333333333333,True,-20.179948069611452,360,False,35.32834860922338,-45.43693668034478,80.76528528956817,0.5351762986282149,-0.6625281637208181,1.1977044623490332,0.5988522311745166,80.22529366956297,56.15292454840558,111.48231492034071,120,91,0.7583333333333333,True,29.65451604160591,360,True,,
obi_l10,120,incremental,oof_scored_purged,2117470,1767,1800.0,500,56.12975626573222,30.800261632986537,25.329494632745682,0.8402731649174331,0.4439691684759871,0.396303996441446,0.198151998220723,11.332317147042588,-13.483083482990468,41.13033361092212,120,63,0.525,False,-66.5263206701493,360,False,0.4212586064131496,-12.367345879870316,12.788604486283464,0.025087528839094975,-0.1811688395760393,0.20625636841513428,0.10312818420756714,11.332317147042588,-13.48308348299047,41.13033361092212,120,63,0.525,False,-18.629618763414854,360,False,68.54047518973114,67.9766808032847
obi_l10,120,cumulative,full_corpus,2560801,2137,1800.0,500,80.76730318650422,-8.123648376880752,88.89095156338497,1.2024685298419588,-0.12827853079911244,1.3307470606410714,0.6653735303205357,73.88971771849822,53.74449401733332,101.1338059713346,143,107,0.7482517482517482,True,14.237044817927172,435,True,33.28344041491005,-41.854540444480186,75.13798085939024,0.506585393189304,-0.6141939803656892,1.1207793735549931,0.5603896867774966,73.88971771849823,53.744494017333324,101.1338059713346,143,107,0.7482517482517482,True,45.1976413147104,435,True,,
obi_l10,120,incremental,full_corpus,2560801,2137,1800.0,500,46.734444314276786,20.627637349120004,26.106806965156782,0.7017986178130515,0.2935655278513128,0.40823308996173874,0.20411654498086937,10.898693692977265,-9.126155762173902,36.488330423770236,143,76,0.5314685314685315,False,-38.33823529411765,435,False,1.2648325440592378,-11.711508985208486,12.976341529267724,0.035452389271779586,-0.17230880364205545,0.20776119291383505,0.10388059645691752,10.898693692977266,-9.126155762173905,36.48833042377023,143,76,0.5314685314685315,False,-8.64731076647196,435,False,62.78414459822819,62.161639330122505
obi_l10,300,cumulative,oof_scored_purged,2090470,700,3600.0,500,162.43055628638535,70.4000583600817,92.03049792630365,2.4043751082412985,1.032105718381953,1.3722693898593454,0.6861346949296727,84.79506933726051,48.698779927563756,120.7710315373041,60,41,0.6833333333333333,True,-38.30255544840887,129,False,28.244081747247275,-37.231521126229794,65.47560287347707,0.4335431385724453,-0.5340631413513158,0.9676062799237611,0.48380313996188057,64.29325308900589,30.38554746504766,99.13854884861622,60,38,0.6333333333333333,True,-9.086476596352274,129,False,,
obi_l10,300,incremental,oof_scored_purged,2090470,700,3600.0,500,124.98332432419504,101.66920357622926,23.314120747965774,1.8570112490515873,1.4873288136393863,0.369682435412201,0.1848412177061005,15.825870026176158,-18.682259185078895,50.11299743601219,60,31,0.5166666666666667,False,-112.39874638379942,129,False,-6.744502553878803,-4.078112757410682,-2.6663897964681214,-0.07778461883711839,-0.05151100621042844,-0.02627361262668995,-0.013136806313344976,-4.2256870210942195,-37.683907789915864,30.179812205571203,60,34,0.5666666666666667,False,-83.34689726446864,129,True,68.7163771783379,68.14199266994518
obi_l10,300,cumulative,full_corpus,2548201,854,3600.0,500,137.47616552860842,52.68430977038784,84.79185575822058,2.0351183020739363,0.7622545102829851,1.272863791790951,0.6364318958954756,72.91256612390934,41.51251221307857,105.98714964766003,72,49,0.6805555555555556,True,-43.238876404494384,164,False,24.242811880577523,-30.750770201256955,54.993582081834475,0.37377285834308654,-0.4436924240822847,0.8174652824253712,0.4087326412126856,52.37701698873286,21.29906604423747,83.72842273202373,72,42,0.5833333333333334,True,-22.125728303534796,164,False,,
obi_l10,300,incremental,full_corpus,2548201,854,3600.0,500,103.46052900086336,81.52052224895122,21.940006751912136,1.534661565098536,1.1853671091587021,0.3492944559398339,0.17464722796991694,9.923095360965155,-20.737545106349234,41.873541662503065,72,36,0.5,False,-105.39168539325843,164,False,-7.772487003214826,-0.5573133733311898,-7.215173629883636,-0.09734260493109292,-0.001025676645839487,-0.09631692828525344,-0.04815846414262672,-10.147460528872093,-38.79427645628004,19.711001031472744,72,43,0.5972222222222222,False,-84.31058455288017,164,True,62.851849006308456,62.208755711718126
obi_l10,600,cumulative,oof_scored_purged,2045470,344,7200.0,500,248.56484328785072,172.85431465628926,75.71052863156146,3.6846694293068554,2.534233708681878,1.1504357206249773,0.5752178603124887,71.81241371891358,15.101502852993168,128.72485974495623,30,19,0.6333333333333333,True,315.6345029239766,65,True,16.245101013356972,-19.575814507569405,35.82091552092638,0.26102942801237283,-0.2785094464387727,0.5395388744511456,0.2697694372255728,36.37731517898978,0.32084468519300047,76.28702495153586,30,18,0.6,True,508.64334411104903,65,True,,
obi_l10,600,incremental,oof_scored_purged,2045470,344,7200.0,500,211.32157157034814,204.2008071494571,7.120764420891049,3.140137699019953,2.9905530500068274,0.14958464901312585,0.07479232450656292,3.2334043217428463,-53.22549573183272,60.87865920258938,30,14,0.4666666666666667,False,264.08382066276806,65,True,-18.696915313769345,13.536851554331264,-32.23376686810061,-0.2496922355075308,0.20348553142841078,-0.4531777669359416,-0.2265888834679708,-31.678675263461432,-67.86955965241694,7.676325247870658,30,16,0.5333333333333333,False,457.04094729466175,65,False,68.58976421067041,68.05468238902698
obi_l10,600,cumulative,full_corpus,2527201,426,7200.0,500,218.352799540994,146.1198535143498,72.23294602664419,3.2380533327118917,2.1321840850399236,1.105869247671968,0.552934623835984,64.00899119076963,20.244016797924203,117.08627240616411,36,23,0.6388888888888888,True,279.27755102040817,84,True,15.07955413615887,-13.686599285432058,28.76615342159093,0.24604415646988498,-0.18944130993736882,0.43548546640725383,0.21774273320362691,27.64619220682305,-1.4465652487016447,59.1509735043882,36,21,0.5833333333333334,False,346.9863825509006,84,True,,
obi_l10,600,incremental,full_corpus,2527201,426,7200.0,500,184.45281536878758,175.03820220717708,9.414613161610504,2.7390975776349857,2.5565101017498764,0.18258747588510937,0.09129373794255469,1.2411856838255586,-42.00595114357662,54.268726394899296,36,18,0.5,False,236.75102040816327,84,True,-16.950656288758218,16.476633528037812,-33.42728981679603,-0.2254330549730563,0.25284190819288055,-0.4782749631659369,-0.23913748158296844,-34.54505158692255,-62.89698539644645,-5.094872436475996,36,23,0.6388888888888888,True,304.63513871858146,84,False,62.81833286503367,62.19344323838696
direction_p2_logistic,1,cumulative,oof_scored_purged,2136488,213651,1800.0,500,20.62754156369355,-19.425066347139467,40.05260791083302,0.30024889838183944,-0.28102829267731266,0.5812771910591521,0.29063859552957605,40.40757306918284,36.57443929524013,44.22204411692825,120,120,1.0,True,39.65263503263845,42615,True,20.04286406719274,-19.813798486707604,39.85666255390034,0.2916371467389539,-0.28666999148695826,0.5783071382259122,0.2891535691129561,40.40757306918284,36.57443929524014,44.22204411692825,120,120,1.0,True,39.46584809944079,42615,True,,
direction_p2_logistic,2,cumulative,oof_scored_purged,2136328,106818,1800.0,500,27.36516299056321,-25.085768584441542,52.45093157500475,0.3998338343535427,-0.36405949625587075,0.7638933306094134,0.3819466653047067,52.831676300439945,48.40445938624315,56.959282052314954,120,120,1.0,True,51.00674997691785,21366,True,26.194401289209896,-25.866120068746085,52.06052135795598,0.38258939201383985,-0.3753839965491146,0.7579733885629545,0.37898669428147724,52.831676300439945,48.40445938624315,56.959282052314954,120,120,1.0,True,50.61484092524665,21366,True,,
