problem,family,task,model,fold,train_rows,validation_rows,validation_start_utc,horizon_ms,n,positives,base_rate,roc_auc,log_loss,brier,accuracy,sides,mean_target,median_target,mae,median_abs_error,rmse,spearman,sign_accuracy,r2
fill_1000ms_ask_only,fill,classification,naive,8,2141190,428504,2026-08-20T08:31:54.433Z,1000,214242,69577,0.3247589175,0.5,0.7924075583,0.2647989535,0.6752410825,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,linear,8,2141190,428504,2026-08-20T08:31:54.433Z,1000,214242,69577,0.3247589175,0.7670946944,0.5269825048,0.173494965,0.75053911,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,lightgbm,8,2141190,428504,2026-08-20T08:31:54.433Z,1000,214242,69577,0.3247589175,0.775704172,0.5139709567,0.1687842154,0.7575638764,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,naive,9,2355432,428552,2026-08-20T14:29:02.116Z,1000,214267,58410,0.2726038074,0.5,0.6564131621,0.2183869524,0.7273961926,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,linear,9,2355432,428552,2026-08-20T14:29:02.116Z,1000,214267,58410,0.2726038074,0.7804764979,0.4751975036,0.1533116182,0.7842458241,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,lightgbm,9,2355432,428552,2026-08-20T14:29:02.116Z,1000,214267,58410,0.2726038074,0.7843049691,0.4696730765,0.1514874618,0.7878114689,ask,,,,,,,,
markout_1000ms_ask_only,adverse,regression,naive,0,204103,428554,2026-08-18T08:54:52.966Z,1000,107889,,,,,,,ask,-47.2636506,-36.5,33.51492274,22,57.14983071,,0.9063203848,-0.06157253829
markout_1000ms_ask_only,adverse,regression,linear,0,204103,428554,2026-08-18T08:54:52.966Z,1000,107889,,,,,,,ask,-47.2636506,-36.5,33.15262741,23.30042648,55.16536455,0.2156728955,0.9061906218,0.01087138997
markout_1000ms_ask_only,adverse,regression,lightgbm,0,204103,428554,2026-08-18T08:54:52.966Z,1000,107889,,,,,,,ask,-47.2636506,-36.5,33.26374647,21.42780707,56.27597613,0.2166964578,0.9061813531,-0.02935659706
markout_1000ms_ask_only,adverse,regression,naive,1,312004,428554,2026-08-18T14:52:00.649Z,1000,102748,,,,,,,ask,-43.54625881,-34.5,27.60463464,19,40.76274421,,0.927794215,-0.05180183117
markout_1000ms_ask_only,adverse,regression,linear,1,312004,428554,2026-08-18T14:52:00.649Z,1000,102748,,,,,,,ask,-43.54625881,-34.5,30.39584908,25.96691132,39.78589104,0.179338587,0.9277552848,-0.001994350921
markout_1000ms_ask_only,adverse,regression,lightgbm,1,312004,428554,2026-08-18T14:52:00.649Z,1000,102748,,,,,,,ask,-43.54625881,-34.5,28.42860025,21.40646756,40.09636513,0.1221476592,0.927794215,-0.01769374078
markout_1000ms_ask_only,adverse,regression,naive,2,414625,428554,2026-08-18T20:49:08.333Z,1000,92435,,,,,,,ask,-44.7849029,-33.5,31.3521177,23,46.70557171,,0.8915237735,-0.05096243865
markout_1000ms_ask_only,adverse,regression,linear,2,414625,428554,2026-08-18T20:49:08.333Z,1000,92435,,,,,,,ask,-44.7849029,-33.5,31.48290624,23.92542648,44.41515333,0.2390368875,0.8915021366,0.04958749697
markout_1000ms_ask_only,adverse,regression,lightgbm,2,414625,428554,2026-08-18T20:49:08.333Z,1000,92435,,,,,,,ask,-44.7849029,-33.5,31.01846398,20.5696462,46.55639326,0.1714461167,0.891512955,-0.04425957392
markout_1000ms_ask_only,adverse,regression,naive,3,506874,428500,2026-08-19T02:46:16.016Z,1000,92002,,,,,,,ask,-36.12773635,-25.5,27.41184974,22,36.99368798,,0.8828068955,-0.001939788996
markout_1000ms_ask_only,adverse,regression,linear,3,506874,428500,2026-08-19T02:46:16.016Z,1000,92002,,,,,,,ask,-36.12773635,-25.5,29.70229086,27.20597649,37.04119718,0.1997356468,0.8827742875,-0.004514926899
markout_1000ms_ask_only,adverse,regression,lightgbm,3,506874,428500,2026-08-19T02:46:16.016Z,1000,92002,,,,,,,ask,-36.12773635,-25.5,27.33631957,21.01067634,36.83648395,0.1725475129,0.8825895089,0.006557569017
markout_1000ms_ask_only,adverse,regression,naive,4,598877,428554,2026-08-19T08:43:23.700Z,1000,113797,,,,,,,ask,-52.40849935,-37.5,40.38374913,26,64.8176654,,0.9058674658,-0.0930151143
markout_1000ms_ask_only,adverse,regression,linear,4,598877,428554,2026-08-19T08:43:23.700Z,1000,113797,,,,,,,ask,-52.40849935,-37.5,39.13915384,27.19985199,60.97883189,0.2887251513,0.9057883775,0.03261889631
markout_1000ms_ask_only,adverse,regression,lightgbm,4,598877,428554,2026-08-19T08:43:23.700Z,1000,113797,,,,,,,ask,-52.40849935,-37.5,38.67081278,24.51534437,62.29917631,0.2607994858,0.9058762533,-0.009727089145
markout_1000ms_ask_only,adverse,regression,naive,5,712732,428554,2026-08-19T14:40:31.383Z,1000,178450,,,,,,,ask,-63.0083777,-51.5,71.59841973,34,195.9022126,,0.8503446344,-0.02321555763
markout_1000ms_ask_only,adverse,regression,linear,5,712732,428554,2026-08-19T14:40:31.383Z,1000,178450,,,,,,,ask,-63.0083777,-51.5,68.88685614,37.81976318,194.1701233,0.1478469377,0.8501541048,-0.005201817218
markout_1000ms_ask_only,adverse,regression,lightgbm,5,712732,428554,2026-08-19T14:40:31.383Z,1000,178450,,,,,,,ask,-63.0083777,-51.5,70.03719511,36.41233092,195.1139312,0.1622995835,0.8503446344,-0.01499758985
markout_1000ms_ask_only,adverse,regression,naive,6,891279,428458,2026-08-19T20:37:39.066Z,1000,173617,,,,,,,ask,-68.70971161,-52.5,66.68465358,36,117.9931852,,0.8738257198,-0.08603177651
markout_1000ms_ask_only,adverse,regression,linear,6,891279,428458,2026-08-19T20:37:39.066Z,1000,173617,,,,,,,ask,-68.70971161,-52.5,65.39181887,40.68818283,114.0585325,0.08440464764,0.872259053,-0.01480883915
markout_1000ms_ask_only,adverse,regression,lightgbm,6,891279,428458,2026-08-19T20:37:39.066Z,1000,173617,,,,,,,ask,-68.70971161,-52.5,64.46893649,36.68791623,115.0318903,0.1640465269,0.873733563,-0.03220318764
markout_1000ms_ask_only,adverse,regression,naive,7,1064842,428510,2026-08-20T02:34:46.750Z,1000,153602,,,,,,,ask,-65.96081757,-49.5,57.17849702,36,100.2421807,,0.8789664197,-0.0876787556
markout_1000ms_ask_only,adverse,regression,linear,7,1064842,428510,2026-08-20T02:34:46.750Z,1000,153602,,,,,,,ask,-65.96081757,-49.5,56.45102155,35.33839989,99.03802506,0.08343376976,0.877677374,-0.06170430219
markout_1000ms_ask_only,adverse,regression,lightgbm,7,1064842,428510,2026-08-20T02:34:46.750Z,1000,153602,,,,,,,ask,-65.96081757,-49.5,57.08137917,32.36724012,100.2758314,0.1043446118,0.8788687647,-0.0884091326
markout_1000ms_ask_only,adverse,regression,naive,8,1218410,428504,2026-08-20T08:31:54.433Z,1000,183203,,,,,,,ask,-68.3105626,-53.5,73.70663963,40,112.7930181,,0.8222954864,-0.07509718065
markout_1000ms_ask_only,adverse,regression,linear,8,1218410,428504,2026-08-20T08:31:54.433Z,1000,183203,,,,,,,ask,-68.3105626,-53.5,72.81739902,47.76160049,109.8858849,0.0718350399,0.8209909226,-0.02039214788
markout_1000ms_ask_only,adverse,regression,lightgbm,8,1218410,428504,2026-08-20T08:31:54.433Z,1000,183203,,,,,,,ask,-68.3105626,-53.5,71.62194802,44.63416482,109.6316219,0.1420281182,0.8224701561,-0.01567547673
markout_1000ms_ask_only,adverse,regression,naive,9,1401558,428552,2026-08-20T14:29:02.116Z,1000,180187,,,,,,,ask,-66.90900287,-57.5,62.83689167,40,90.73179282,,0.851015889,-0.100421462
markout_1000ms_ask_only,adverse,regression,linear,9,1401558,428552,2026-08-20T14:29:02.116Z,1000,180187,,,,,,,ask,-66.90900287,-57.5,61.43508097,44.44033051,87.10108982,0.06320514934,0.8501945201,-0.0141150901
markout_1000ms_ask_only,adverse,regression,lightgbm,9,1401558,428552,2026-08-20T14:29:02.116Z,1000,180187,,,,,,,ask,-66.90900287,-57.5,60.99048701,41.63670874,87.89001998,0.09881193219,0.8511546338,-0.03256926414
