executed_trade_count,gross_executable_edge_bp_per_trade,additional_cost_bp_per_side,net_edge_bp_per_trade,hit_rate,net_trade_sharpe,cumulative_net_pnl_bp,best_day_pnl_fraction,best_5pct_trade_pnl_fraction,positive_days,days,model,side,horizon_ms,tail,fold,cost_bp_per_side,utc_date
3482,0.061020314836011114,1.0,-1.9389796851639889,0.002010338885697875,-258.99455828229844,-6751.527263741009,,,0,0,lightgbm,long,10000,0.1,2,1.0,2026-08-21
2927,0.04185522664265173,1.0,-1.9581447733573483,0.00034164673727365904,-360.40977740183183,-5731.4897516169585,,,0,0,lightgbm,long,10000,0.1,3,1.0,2026-08-22
2664,0.06134025210356642,2.0,-3.9386597478964336,0.0007507507507507507,-446.1827551762677,-10492.589568396099,,,0,1,lightgbm,long,10000,0.1,0,2.0,2026-08-19
3192,0.05664446591131922,2.0,-3.943355534088681,0.0003132832080200501,-603.9842980038427,-12587.19086481107,,,0,0,lightgbm,long,10000,0.1,1,2.0,2026-08-20
3482,0.061020314836011114,2.0,-3.938979685163989,0.0,-526.1397586822645,-13715.527263741009,,,0,0,lightgbm,long,10000,0.1,2,2.0,2026-08-21
2927,0.04185522664265173,2.0,-3.9581447733573483,0.0,-728.5232920975702,-11585.489751616959,,,0,0,lightgbm,long,10000,0.1,3,2.0,2026-08-22
2664,0.06134025210356686,3.0,-5.938659747896433,0.00037537537537537537,-672.7485332506827,-15820.589568396099,,,0,1,lightgbm,long,10000,0.1,0,3.0,2026-08-19
3192,0.056644465911318775,3.0,-5.943355534088681,0.0003132832080200501,-910.3144235949276,-18971.19086481107,,,0,0,lightgbm,long,10000,0.1,1,3.0,2026-08-20
3482,0.06102031483601156,3.0,-5.938979685163988,0.0,-793.2849590822306,-20679.52726374101,,,0,0,lightgbm,long,10000,0.1,2,3.0,2026-08-21
2927,0.04185522664265129,3.0,-5.958144773357349,0.0,-1096.6368067933088,-17439.48975161696,,,0,0,lightgbm,long,10000,0.1,3,3.0,2026-08-22
2664,0.06134025210356597,5.0,-9.938659747896434,0.0,-1125.8800893995133,-26476.5895683961,,,0,1,lightgbm,long,10000,0.1,0,5.0,2026-08-19
3192,0.056644465911318775,5.0,-9.943355534088681,0.0,-1522.9746747770976,-31739.19086481107,,,0,0,lightgbm,long,10000,0.1,1,5.0,2026-08-20
3482,0.06102031483601067,5.0,-9.93897968516399,0.0,-1327.5753598821627,-34607.52726374101,,,0,0,lightgbm,long,10000,0.1,2,5.0,2026-08-21
2927,0.04185522664265129,5.0,-9.958144773357349,0.0,-1832.8638361847854,-29147.48975161696,,,0,0,lightgbm,long,10000,0.1,3,5.0,2026-08-22
1825,0.07246973883870944,1.0,-1.9275302611612906,0.007671232876712329,-145.04375597556026,-3517.7427266193554,,,0,1,lightgbm,long,10000,0.05,0,1.0,2026-08-19
1982,0.05839381234705776,1.0,-1.9416061876529422,0.0025227043390514633,-218.68940138833642,-3848.2634639281314,,,0,0,lightgbm,long,10000,0.05,1,1.0,2026-08-20
2167,0.06129399250282108,1.0,-1.938706007497179,0.0013844023996308261,-194.3439801541048,-4201.175918246387,,,0,0,lightgbm,long,10000,0.05,2,1.0,2026-08-21
1812,0.045190891367126396,1.0,-1.9548091086328736,0.0,-270.9404598912938,-3542.114104842767,,,0,0,lightgbm,long,10000,0.05,3,1.0,2026-08-22
1825,0.07246973883870922,2.0,-3.927530261161291,0.001095890410958904,-295.54075091059684,-7167.742726619355,,,0,1,lightgbm,long,10000,0.05,0,2.0,2026-08-19
1982,0.05839381234705776,2.0,-3.9416061876529422,0.0005045408678102926,-443.95588722776733,-7812.263463928131,,,0,0,lightgbm,long,10000,0.05,1,2.0,2026-08-20
2167,0.061293992502821304,2.0,-3.9387060074971787,0.0,-394.83232588837944,-8535.175918246387,,,0,0,lightgbm,long,10000,0.05,2,2.0,2026-08-21
1812,0.045190891367126174,2.0,-3.954809108632874,0.0,-548.1444678885559,-7166.114104842767,,,0,0,lightgbm,long,10000,0.05,3,2.0,2026-08-22
1825,0.07246973883870922,3.0,-5.927530261161291,0.000547945205479452,-446.0377458456334,-10817.742726619355,,,0,1,lightgbm,long,10000,0.05,0,3.0,2026-08-19
1982,0.05839381234705776,3.0,-5.941606187652942,0.0005045408678102926,-669.2223730671981,-11776.263463928131,,,0,0,lightgbm,long,10000,0.05,1,3.0,2026-08-20
2167,0.061293992502821304,3.0,-5.938706007497179,0.0,-595.3206716226541,-12869.175918246387,,,0,0,lightgbm,long,10000,0.05,2,3.0,2026-08-21
1812,0.04519089136712662,3.0,-5.954809108632873,0.0,-825.348475885818,-10790.114104842767,,,0,0,lightgbm,long,10000,0.05,3,3.0,2026-08-22
1825,0.07246973883870922,5.0,-9.92753026116129,0.000547945205479452,-747.0317357157068,-18117.742726619355,,,0,1,lightgbm,long,10000,0.05,0,5.0,2026-08-19
1982,0.05839381234705776,5.0,-9.941606187652942,0.0,-1119.7553447460598,-19704.26346392813,,,0,0,lightgbm,long,10000,0.05,1,5.0,2026-08-20
2167,0.061293992502820416,5.0,-9.93870600749718,0.0,-996.2973630912034,-21537.175918246387,,,0,0,lightgbm,long,10000,0.05,2,5.0,2026-08-21
1812,0.04519089136712573,5.0,-9.954809108632874,0.0,-1379.756491880342,-18038.114104842767,,,0,0,lightgbm,long,10000,0.05,3,5.0,2026-08-22
924,0.07491258844630933,1.0,-1.9250874115536907,0.005411255411255411,-147.42536591688184,-1778.7807682756102,,,0,1,lightgbm,long,10000,0.02,0,1.0,2026-08-19
898,0.042305013843535244,1.0,-1.9576949861564648,0.0033407572383073497,-123.05089589169849,-1758.0100975685054,,,0,0,lightgbm,long,10000,0.02,1,1.0,2026-08-20
1073,0.08035423216138304,1.0,-1.919645767838617,0.0027958993476234857,-129.38640693944507,-2059.779908890836,,,0,0,lightgbm,long,10000,0.02,2,1.0,2026-08-21
909,0.0381458250493758,1.0,-1.9618541749506242,0.0,-167.0814997506292,-1783.3254450301174,,,0,0,lightgbm,long,10000,0.02,3,1.0,2026-08-22
924,0.07491258844630933,2.0,-3.9250874115536907,0.0,-300.5876223755623,-3626.78076827561,,,0,1,lightgbm,long,10000,0.02,0,2.0,2026-08-19
898,0.04230501384353502,2.0,-3.957694986156465,0.0011135857461024498,-248.7608729431123,-3554.0100975685054,,,0,0,lightgbm,long,10000,0.02,1,2.0,2026-08-20
1073,0.08035423216138327,2.0,-3.9196457678386167,0.0,-264.1887846563765,-4205.779908890836,,,0,0,lightgbm,long,10000,0.02,2,2.0,2026-08-21
909,0.03814582504937558,2.0,-3.9618541749506244,0.0,-337.4116923653115,-3601.3254450301174,,,0,0,lightgbm,long,10000,0.02,3,2.0,2026-08-22
924,0.07491258844630977,3.0,-5.92508741155369,0.0,-453.74987883424274,-5474.78076827561,,,0,1,lightgbm,long,10000,0.02,0,3.0,2026-08-19
898,0.04230501384353502,3.0,-5.957694986156465,0.0,-374.4708499945261,-5350.010097568505,,,0,0,lightgbm,long,10000,0.02,1,3.0,2026-08-20
1073,0.08035423216138327,3.0,-5.919645767838617,0.0,-398.991162373308,-6351.779908890836,,,0,0,lightgbm,long,10000,0.02,2,3.0,2026-08-21
909,0.03814582504937558,3.0,-5.961854174950624,0.0,-507.7418849799938,-5419.325445030117,,,0,0,lightgbm,long,10000,0.02,3,3.0,2026-08-22
924,0.07491258844630977,5.0,-9.92508741155369,0.0,-760.0743917516037,-9170.78076827561,,,0,1,lightgbm,long,10000,0.02,0,5.0,2026-08-19
898,0.04230501384353502,5.0,-9.957694986156465,0.0,-625.8908040973537,-8942.010097568505,,,0,0,lightgbm,long,10000,0.02,1,5.0,2026-08-20
1073,0.08035423216138327,5.0,-9.919645767838617,0.0,-668.5959178071708,-10643.779908890836,,,0,0,lightgbm,long,10000,0.02,2,5.0,2026-08-21
909,0.03814582504937647,5.0,-9.961854174950624,0.0,-848.4022702093584,-9055.325445030117,,,0,0,lightgbm,long,10000,0.02,3,5.0,2026-08-22
473,0.06394801210699685,1.0,-1.9360519878930031,0.0,-178.33107493097654,-915.7525902733905,,,0,1,lightgbm,long,10000,0.01,0,1.0,2026-08-19
549,0.0408405865714776,1.0,-1.9591594134285224,0.0036429872495446266,-86.78186361894755,-1075.5785179722589,,,0,0,lightgbm,long,10000,0.01,1,1.0,2026-08-20
615,0.10328397511531096,1.0,-1.896716024884689,0.004878048780487805,-95.8897846290293,-1166.4803553040838,,,0,0,lightgbm,long,10000,0.01,2,1.0,2026-08-21
555,0.046845264901692385,1.0,-1.9531547350983076,0.0,-142.6279637316693,-1084.0008779795608,,,0,0,lightgbm,long,10000,0.01,3,1.0,2026-08-22
473,0.06394801210699663,2.0,-3.9360519878930034,0.0,-362.5524450658286,-1861.7525902733905,,,0,1,lightgbm,long,10000,0.01,0,2.0,2026-08-19
549,0.04084058657147738,2.0,-3.9591594134285226,0.0018214936247723133,-175.37277972727952,-2173.578517972259,,,0,0,lightgbm,long,10000,0.01,1,2.0,2026-08-20
615,0.10328397511531096,2.0,-3.896716024884689,0.0,-197.00116173658435,-2396.480355304084,,,0,0,lightgbm,long,10000,0.01,2,2.0,2026-08-21
555,0.046845264901692385,2.0,-3.9531547350983076,0.0,-288.6767750917077,-2194.0008779795608,,,0,0,lightgbm,long,10000,0.01,3,2.0,2026-08-22
473,0.06394801210699708,3.0,-5.936051987893003,0.0,-546.7738152006807,-2807.7525902733905,,,0,1,lightgbm,long,10000,0.01,0,3.0,2026-08-19
549,0.04084058657147782,3.0,-5.959159413428522,0.0,-263.9636958356115,-3271.578517972259,,,0,0,lightgbm,long,10000,0.01,1,3.0,2026-08-20
615,0.10328397511531051,3.0,-5.8967160248846895,0.0,-298.11253884413946,-3626.480355304084,,,0,0,lightgbm,long,10000,0.01,2,3.0,2026-08-21
555,0.04684526490169194,3.0,-5.953154735098308,0.0,-434.7255864517462,-3304.0008779795608,,,0,0,lightgbm,long,10000,0.01,3,3.0,2026-08-22
473,0.06394801210699619,5.0,-9.936051987893004,0.0,-915.2165554703848,-4699.7525902733905,,,0,1,lightgbm,long,10000,0.01,0,5.0,2026-08-19
549,0.04084058657147693,5.0,-9.959159413428523,0.0,-441.1455280522754,-5467.578517972259,,,0,0,lightgbm,long,10000,0.01,1,5.0,2026-08-20
615,0.10328397511531051,5.0,-9.89671602488469,0.0,-500.3352930592496,-6086.480355304084,,,0,0,lightgbm,long,10000,0.01,2,5.0,2026-08-21
555,0.04684526490169283,5.0,-9.953154735098307,0.0,-726.823209171823,-5524.000877979561,,,0,0,lightgbm,long,10000,0.01,3,5.0,2026-08-22
958,0.11018857853715591,1.0,-1.889811421462844,0.022964509394572025,-61.255646592674864,-1810.4393417614046,,,0,1,lightgbm,long,30000,0.1,0,1.0,2026-08-19
1670,0.06752171680285213,1.0,-1.9324782831971479,0.005988023952095809,-127.7478829647927,-3227.238732939237,,,0,0,lightgbm,long,30000,0.1,1,1.0,2026-08-20
1660,0.09167578355794914,1.0,-1.9083242164420509,0.016265060240963854,-96.12873664308809,-3167.8181992938044,,,0,0,lightgbm,long,30000,0.1,2,1.0,2026-08-21
1416,0.036116334966414865,1.0,-1.9638836650335851,0.00211864406779661,-121.2689557940272,-2780.8592696875567,,,0,0,lightgbm,long,30000,0.1,3,1.0,2026-08-22
958,0.11018857853715591,2.0,-3.889811421462844,0.005219206680584551,-126.08290490743178,-3726.4393417614046,,,0,1,lightgbm,long,30000,0.1,0,2.0,2026-08-19
1670,0.06752171680285235,2.0,-3.9324782831971477,0.0005988023952095808,-259.9593381470398,-6567.238732939237,,,0,0,lightgbm,long,30000,0.1,1,2.0,2026-08-20
1660,0.09167578355794914,2.0,-3.908324216442051,0.0018072289156626507,-196.8754921627702,-6487.818199293804,,,0,0,lightgbm,long,30000,0.1,2,2.0,2026-08-21
1416,0.036116334966414865,2.0,-3.963883665033585,0.0007062146892655367,-244.7680794470093,-5612.859269687557,,,0,0,lightgbm,long,30000,0.1,3,2.0,2026-08-22
958,0.11018857853715591,3.0,-5.889811421462844,0.0020876826722338203,-190.91016322218866,-5642.439341761405,,,0,1,lightgbm,long,30000,0.1,0,3.0,2026-08-19
1670,0.0675217168028519,3.0,-5.932478283197148,0.0005988023952095808,-392.17079332928677,-9907.238732939237,,,0,0,lightgbm,long,30000,0.1,1,3.0,2026-08-20
1660,0.09167578355794959,3.0,-5.90832421644205,0.0006024096385542169,-297.62224768245227,-9807.818199293804,,,0,0,lightgbm,long,30000,0.1,2,3.0,2026-08-21
1416,0.03611633496641442,3.0,-5.963883665033586,0.0,-368.26720309999143,-8444.859269687557,,,0,0,lightgbm,long,30000,0.1,3,3.0,2026-08-22
958,0.11018857853715502,5.0,-9.889811421462845,0.0010438413361169101,-320.5646798517025,-9474.439341761405,,,0,1,lightgbm,long,30000,0.1,0,5.0,2026-08-19
1670,0.0675217168028528,5.0,-9.932478283197147,0.0,-656.593703693781,-16587.238732939237,,,0,0,lightgbm,long,30000,0.1,1,5.0,2026-08-20
1660,0.09167578355794959,5.0,-9.90832421644205,0.0,-499.11575872181646,-16447.818199293804,,,0,0,lightgbm,long,30000,0.1,2,5.0,2026-08-21
1416,0.03611633496641531,5.0,-9.963883665033585,0.0,-615.2654504059556,-14108.859269687557,,,0,0,lightgbm,long,30000,0.1,3,5.0,2026-08-22
621,0.1099807756263822,1.0,-1.8900192243736178,0.028985507246376812,-37.06156896219294,-1173.7019383360166,,,0,1,lightgbm,long,30000,0.05,0,1.0,2026-08-19
1118,0.06304687187848246,1.0,-1.9369531281215175,0.006261180679785331,-97.35224952864127,-2165.5135972398566,,,0,0,lightgbm,long,30000,0.05,1,1.0,2026-08-20
1097,0.09586936219732478,1.0,-1.9041306378026752,0.020966271649954422,-77.77714458999775,-2088.8313096695347,,,0,0,lightgbm,long,30000,0.05,2,1.0,2026-08-21
910,0.03640495213695316,1.0,-1.9635950478630468,0.002197802197802198,-89.79385451704034,-1786.8714935553726,,,0,0,lightgbm,long,30000,0.05,3,1.0,2026-08-22
621,0.10998077562638242,2.0,-3.8900192243736176,0.00322061191626409,-76.27976154377976,-2415.7019383360166,,,0,1,lightgbm,long,30000,0.05,0,2.0,2026-08-19
1118,0.06304687187848268,2.0,-3.9369531281215173,0.0008944543828264759,-197.87326690922677,-4401.513597239857,,,0,0,lightgbm,long,30000,0.05,1,2.0,2026-08-20
1097,0.095869362197325,2.0,-3.904130637802675,0.0018231540565177757,-159.47022073287295,-4282.831309669535,,,0,0,lightgbm,long,30000,0.05,2,2.0,2026-08-21
910,0.036404952136953384,2.0,-3.9635950478630466,0.001098901098901099,-181.25248252158917,-3606.8714935553726,,,0,0,lightgbm,long,30000,0.05,3,2.0,2026-08-22
621,0.10998077562638198,3.0,-5.890019224373618,0.001610305958132045,-115.49795412536658,-3657.7019383360166,,,0,1,lightgbm,long,30000,0.05,0,3.0,2026-08-19
1118,0.06304687187848224,3.0,-5.936953128121518,0.0008944543828264759,-298.39428428981233,-6637.513597239857,,,0,0,lightgbm,long,30000,0.05,1,3.0,2026-08-20
1097,0.095869362197325,3.0,-5.904130637802675,0.0,-241.16329687574816,-6476.831309669535,,,0,0,lightgbm,long,30000,0.05,2,3.0,2026-08-21
910,0.036404952136953384,3.0,-5.963595047863047,0.0,-272.71111052613804,-5426.871493555373,,,0,0,lightgbm,long,30000,0.05,3,3.0,2026-08-22
621,0.10998077562638287,5.0,-9.890019224373617,0.001610305958132045,-193.9343392885402,-6141.701938336017,,,0,1,lightgbm,long,30000,0.05,0,5.0,2026-08-19
1118,0.06304687187848224,5.0,-9.936953128121518,0.0,-499.4363190509833,-11109.513597239857,,,0,0,lightgbm,long,30000,0.05,1,5.0,2026-08-20
1097,0.095869362197325,5.0,-9.904130637802675,0.0,-404.54944916149856,-10864.831309669535,,,0,0,lightgbm,long,30000,0.05,2,5.0,2026-08-21
910,0.036404952136953384,5.0,-9.963595047863047,0.0,-455.62836653523567,-9066.871493555373,,,0,0,lightgbm,long,30000,0.05,3,5.0,2026-08-22
355,0.19101916467279034,1.0,-1.8089808353272097,0.03380281690140845,-24.429609258131208,-642.1881965411594,,,0,1,lightgbm,long,30000,0.02,0,1.0,2026-08-19
583,0.10826673200369963,1.0,-1.8917332679963004,0.012006861063464836,-60.68768355047713,-1102.8804952418432,,,0,0,lightgbm,long,30000,0.02,1,1.0,2026-08-20
502,0.13457943272449446,1.0,-1.8654205672755055,0.03386454183266932,-46.79851088272461,-936.4411247723037,,,0,0,lightgbm,long,30000,0.02,2,1.0,2026-08-21
402,0.00921013421640815,1.0,-1.9907898657835918,0.009950248756218905,-43.653095014187365,-800.2975260450039,,,0,0,lightgbm,long,30000,0.02,3,1.0,2026-08-22
355,0.19101916467279034,2.0,-3.8089808353272097,0.008450704225352112,-51.43886085555056,-1352.1881965411594,,,0,1,lightgbm,long,30000,0.02,0,2.0,2026-08-19
583,0.1082667320036994,2.0,-3.8917332679963006,0.003430531732418525,-124.84861424527513,-2268.880495241843,,,0,0,lightgbm,long,30000,0.02,1,2.0,2026-08-20
502,0.13457943272449446,2.0,-3.8654205672755055,0.00398406374501992,-96.97326686397236,-1940.4411247723037,,,0,0,lightgbm,long,30000,0.02,2,2.0,2026-08-21
402,0.00921013421640815,2.0,-3.990789865783592,0.0024875621890547263,-87.50814547879796,-1604.297526045004,,,0,0,lightgbm,long,30000,0.02,3,2.0,2026-08-22
355,0.1910191646727908,3.0,-5.808980835327209,0.0028169014084507044,-78.4481124529699,-2062.1881965411594,,,0,1,lightgbm,long,30000,0.02,0,3.0,2026-08-19
583,0.10826673200369985,3.0,-5.8917332679963,0.0017152658662092624,-189.00954494007308,-3434.880495241843,,,0,0,lightgbm,long,30000,0.02,1,3.0,2026-08-20
502,0.1345794327244949,3.0,-5.865420567275505,0.0,-147.14802284522005,-2944.4411247723037,,,0,0,lightgbm,long,30000,0.02,2,3.0,2026-08-21
402,0.00921013421640815,3.0,-5.990789865783592,0.0,-131.36319594340853,-2408.297526045004,,,0,0,lightgbm,long,30000,0.02,3,3.0,2026-08-22
355,0.1910191646727899,5.0,-9.80898083532721,0.0028169014084507044,-132.4666156478086,-3482.1881965411594,,,0,1,lightgbm,long,30000,0.02,0,5.0,2026-08-19
583,0.10826673200369896,5.0,-9.891733267996301,0.0,-317.33140632966894,-5766.880495241843,,,0,0,lightgbm,long,30000,0.02,1,5.0,2026-08-20
502,0.1345794327244949,5.0,-9.865420567275505,0.0,-247.49753480771557,-4952.441124772304,,,0,0,lightgbm,long,30000,0.02,2,5.0,2026-08-21
402,0.00921013421640815,5.0,-9.990789865783592,0.0,-219.07329687262967,-4016.297526045004,,,0,0,lightgbm,long,30000,0.02,3,5.0,2026-08-22
248,0.1550799152098461,1.0,-1.844920084790154,0.04838709677419355,-16.967459211569665,-457.54018102795817,,,0,1,lightgbm,long,30000,0.01,0,1.0,2026-08-19
338,0.08995405307691273,1.0,-1.9100459469230873,0.014792899408284023,-38.67247073059236,-645.5955300600035,,,0,0,lightgbm,long,30000,0.01,1,1.0,2026-08-20
262,0.12376793980854384,1.0,-1.8762320601914562,0.03435114503816794,-32.70079965710089,-491.5727997701615,,,0,0,lightgbm,long,30000,0.01,2,1.0,2026-08-21
253,-0.03242528322658966,1.0,-2.0324252832265897,0.007905138339920948,-31.119826640878376,-514.2035966563271,,,0,0,lightgbm,long,30000,0.01,3,1.0,2026-08-22
248,0.15507991520984588,2.0,-3.844920084790154,0.012096774193548387,-35.361165639780175,-953.5401810279582,,,0,1,lightgbm,long,30000,0.01,0,2.0,2026-08-19
338,0.08995405307691273,2.0,-3.9100459469230873,0.005917159763313609,-79.16623036280461,-1321.5955300600035,,,0,0,lightgbm,long,30000,0.01,1,2.0,2026-08-20
262,0.12376793980854384,2.0,-3.876232060191456,0.007633587786259542,-67.55874751005891,-1015.5727997701615,,,0,0,lightgbm,long,30000,0.01,2,2.0,2026-08-21
253,-0.03242528322658966,2.0,-4.03242528322659,0.003952569169960474,-61.743168022927996,-1020.2035966563271,,,0,0,lightgbm,long,30000,0.01,3,2.0,2026-08-22
248,0.15507991520984632,3.0,-5.844920084790154,0.004032258064516129,-53.754872067990675,-1449.5401810279582,,,0,1,lightgbm,long,30000,0.01,0,3.0,2026-08-19
338,0.08995405307691229,3.0,-5.910045946923088,0.005917159763313609,-119.65998999501686,-1997.5955300600035,,,0,0,lightgbm,long,30000,0.01,1,3.0,2026-08-20
262,0.12376793980854384,3.0,-5.876232060191456,0.0,-102.41669536301694,-1539.5727997701615,,,0,0,lightgbm,long,30000,0.01,2,3.0,2026-08-21
253,-0.03242528322658966,3.0,-6.03242528322659,0.0,-92.36650940497762,-1526.2035966563271,,,0,0,lightgbm,long,30000,0.01,3,3.0,2026-08-22
248,0.15507991520984632,5.0,-9.844920084790154,0.004032258064516129,-90.54228492441169,-2441.540181027958,,,0,1,lightgbm,long,30000,0.01,0,5.0,2026-08-19
338,0.08995405307691229,5.0,-9.910045946923088,0.0,-200.64750925944136,-3349.5955300600035,,,0,0,lightgbm,long,30000,0.01,1,5.0,2026-08-20
262,0.12376793980854472,5.0,-9.876232060191455,0.0,-172.132591068933,-2587.5727997701615,,,0,0,lightgbm,long,30000,0.01,2,5.0,2026-08-21
253,-0.032425283226588775,5.0,-10.032425283226589,0.0,-153.61319216907685,-2538.203596656327,,,0,0,lightgbm,long,30000,0.01,3,5.0,2026-08-22
699,0.11049423545505044,1.0,-1.8895057645449496,0.034334763948497854,-35.538417382261365,-1320.7645294169197,,,0,1,lightgbm,long,60000,0.1,0,1.0,2026-08-19
755,0.09124563447144252,1.0,-1.9087543655285575,0.02384105960264901,-54.19809354092333,-1441.109545974061,,,0,0,lightgbm,long,60000,0.1,1,1.0,2026-08-20
811,0.10966714843045389,1.0,-1.8903328515695461,0.0530209617755857,-43.681276344456016,-1533.0599426229019,,,0,0,lightgbm,long,60000,0.1,2,1.0,2026-08-21
575,0.021056400347986948,1.0,-1.978943599652013,0.010434782608695653,-50.75841569586939,-1137.8925697999075,,,0,0,lightgbm,long,60000,0.1,3,1.0,2026-08-22
699,0.11049423545505066,2.0,-3.8895057645449493,0.00715307582260372,-73.15504502014538,-2718.7645294169197,,,0,1,lightgbm,long,60000,0.1,0,2.0,2026-08-19
755,0.09124563447144274,2.0,-3.9087543655285573,0.005298013245033113,-110.98705970621114,-2951.109545974061,,,0,0,lightgbm,long,60000,0.1,1,2.0,2026-08-20
811,0.10966714843045411,2.0,-3.890332851569546,0.008631319358816275,-89.89671010596248,-3155.059942622902,,,0,0,lightgbm,long,60000,0.1,2,2.0,2026-08-21
575,0.021056400347986948,2.0,-3.978943599652013,0.0,-102.05691223189497,-2287.8925697999075,,,0,0,lightgbm,long,60000,0.1,3,2.0,2026-08-22
699,0.11049423545505022,3.0,-5.88950576454495,0.001430615164520744,-110.77167265802942,-4116.76452941692,,,0,1,lightgbm,long,60000,0.1,0,3.0,2026-08-19
755,0.0912456344714423,3.0,-5.908754365528558,0.0026490066225165563,-167.77602587149897,-4461.109545974061,,,0,0,lightgbm,long,60000,0.1,1,3.0,2026-08-20
811,0.10966714843045366,3.0,-5.890332851569546,0.0036991368680641184,-136.112143867469,-4777.059942622902,,,0,0,lightgbm,long,60000,0.1,2,3.0,2026-08-21
575,0.021056400347986504,3.0,-5.9789435996520135,0.0,-153.35540876792058,-3437.8925697999075,,,0,0,lightgbm,long,60000,0.1,3,3.0,2026-08-22
699,0.11049423545505022,5.0,-9.88950576454495,0.001430615164520744,-186.00492793379746,-6912.76452941692,,,0,1,lightgbm,long,60000,0.1,0,5.0,2026-08-19
755,0.09124563447144318,5.0,-9.908754365528557,0.0,-281.3539582020746,-7481.109545974061,,,0,0,lightgbm,long,60000,0.1,1,5.0,2026-08-20
811,0.10966714843045366,5.0,-9.890332851569546,0.0012330456226880395,-228.54301139048198,-8021.059942622902,,,0,0,lightgbm,long,60000,0.1,2,5.0,2026-08-21
575,0.021056400347987392,5.0,-9.978943599652013,0.0,-255.95240183997174,-5737.8925697999075,,,0,0,lightgbm,long,60000,0.1,3,5.0,2026-08-22
472,0.1226678994929189,1.0,-1.877332100507081,0.029661016949152543,-33.921061462827396,-886.1007514393423,,,0,1,lightgbm,long,60000,0.05,0,1.0,2026-08-19
579,0.0803062097394247,1.0,-1.9196937902605753,0.031088082901554404,-47.151355863942214,-1111.502704560873,,,0,0,lightgbm,long,60000,0.05,1,1.0,2026-08-20
505,0.1484756765900972,1.0,-1.8515243234099028,0.04950495049504951,-33.79172284521266,-935.0197833220009,,,0,0,lightgbm,long,60000,0.05,2,1.0,2026-08-21
267,0.008039874951215609,1.0,-1.9919601250487844,0.018726591760299626,-24.771725142388924,-531.8533533880254,,,0,0,lightgbm,long,60000,0.05,3,1.0,2026-08-22
472,0.12266789949291912,2.0,-3.877332100507081,0.012711864406779662,-70.05857965011569,-1830.1007514393423,,,0,1,lightgbm,long,60000,0.05,0,2.0,2026-08-19
579,0.0803062097394247,2.0,-3.9196937902605753,0.0051813471502590676,-96.27518603223379,-2269.502704560873,,,0,0,lightgbm,long,60000,0.05,1,2.0,2026-08-20
505,0.1484756765900972,2.0,-3.851524323409903,0.009900990099009901,-70.29323937185418,-1945.0197833220009,,,0,0,lightgbm,long,60000,0.05,2,2.0,2026-08-21
267,0.008039874951215609,2.0,-3.9919601250487844,0.00749063670411985,-49.64343299525796,-1065.8533533880254,,,0,0,lightgbm,long,60000,0.05,3,2.0,2026-08-22
472,0.12266789949291912,3.0,-5.877332100507081,0.00423728813559322,-106.19609783740397,-2774.1007514393423,,,0,1,lightgbm,long,60000,0.05,0,3.0,2026-08-19
579,0.08030620973942426,3.0,-5.919693790260576,0.0,-145.39901620052535,-3427.502704560873,,,0,0,lightgbm,long,60000,0.05,1,3.0,2026-08-20
505,0.1484756765900972,3.0,-5.851524323409903,0.005940594059405941,-106.79475589849571,-2955.019783322001,,,0,0,lightgbm,long,60000,0.05,2,3.0,2026-08-21
267,0.008039874951215609,3.0,-5.991960125048784,0.003745318352059925,-74.515140848127,-1599.8533533880254,,,0,0,lightgbm,long,60000,0.05,3,3.0,2026-08-22
472,0.12266789949291912,5.0,-9.87733210050708,0.00211864406779661,-178.47113421198054,-4662.100751439342,,,0,1,lightgbm,long,60000,0.05,0,5.0,2026-08-19
579,0.08030620973942426,5.0,-9.919693790260576,0.0,-243.64667653710853,-5743.502704560873,,,0,0,lightgbm,long,60000,0.05,1,5.0,2026-08-20
505,0.1484756765900972,5.0,-9.851524323409903,0.0,-179.79778895177876,-4975.019783322001,,,0,0,lightgbm,long,60000,0.05,2,5.0,2026-08-21
267,0.008039874951215609,5.0,-9.991960125048784,0.0,-124.25855655386509,-2667.8533533880254,,,0,0,lightgbm,long,60000,0.05,3,5.0,2026-08-22
207,0.03364373900272977,1.0,-1.9663562609972702,0.06280193236714976,-16.851662216468508,-407.03574602643494,,,0,1,lightgbm,long,60000,0.02,0,1.0,2026-08-19
392,0.151029244787535,1.0,-1.848970755212465,0.04591836734693878,-34.84659831961385,-724.7965360432863,,,0,0,lightgbm,long,60000,0.02,1,1.0,2026-08-20
213,0.14060577539237373,1.0,-1.8593942246076263,0.04225352112676056,-21.157023780443897,-396.0509698414244,,,0,0,lightgbm,long,60000,0.02,2,1.0,2026-08-21
103,-0.1276560070759447,1.0,-2.1276560070759447,0.04854368932038835,-10.98194555309081,-219.14856872882228,,,0,0,lightgbm,long,60000,0.02,3,1.0,2026-08-22
207,0.03364373900272977,2.0,-3.9663562609972702,0.00966183574879227,-33.99165108900568,-821.0357460264349,,,0,1,lightgbm,long,60000,0.02,0,2.0,2026-08-19
392,0.151029244787535,2.0,-3.848970755212465,0.00510204081632653,-72.53956693080167,-1508.7965360432863,,,0,0,lightgbm,long,60000,0.02,1,2.0,2026-08-20
