executed_trade_count,gross_executable_edge_bp_per_trade,additional_cost_bp_per_side,net_edge_bp_per_trade,hit_rate,net_trade_sharpe,cumulative_net_pnl_bp,best_day_pnl_fraction,best_5pct_trade_pnl_fraction,positive_days,days,view,model,side,horizon_ms,tail,eligible_oof_observations
12265,0.05537729730410623,1.0,-1.9446227026958938,0.0024459845087647777,-544.308908750855,-23850.797448565136,,,0,2,non_overlapping_trade_tape,lightgbm,long,10000,0.1,345461
34547,0.0572948524017991,2.0,-3.942705147598201,0.0005499753958375546,-1685.8421782086057,-136208.63473407505,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.1,345461
12265,0.05537729730410623,2.0,-3.9446227026958938,0.00024459845087647776,-1104.1181797176723,-48380.797448565136,,,0,2,non_overlapping_trade_tape,lightgbm,long,10000,0.1,345461
34547,0.05729485240179866,3.0,-5.942705147598201,0.00028946073465134454,-2541.0124813876705,-205302.63473407505,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.1,345461
12265,0.055377297304106676,3.0,-5.944622702695893,0.00016306563391765185,-1663.9274506844895,-72910.79744856514,,,0,2,non_overlapping_trade_tape,lightgbm,long,10000,0.1,345461
34547,0.057294852401799545,5.0,-9.9427051475982,0.00014473036732567227,-4251.353087745799,-343490.63473407505,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.1,345461
12265,0.055377297304106676,5.0,-9.944622702695893,0.0,-2783.5459926181243,-121970.79744856514,,,0,2,non_overlapping_trade_tape,lightgbm,long,10000,0.1,345461
17274,0.06177983886435556,1.0,-1.9382201611356444,0.003241866388792405,-540.4622971107137,-33480.81506345712,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.05,345461
7786,0.059427663288384114,1.0,-1.9405723367116159,0.0028255843822245054,-385.49979938028827,-15109.29621363664,,,0,2,non_overlapping_trade_tape,lightgbm,long,10000,0.05,345461
17274,0.061779838864355785,2.0,-3.938220161135644,0.0006946856547412296,-1098.151570958784,-68028.81506345712,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.05,345461
7786,0.059427663288384114,2.0,-3.940572336711616,0.0003853069612124326,-782.8050603978028,-30681.29621363664,,,0,2,non_overlapping_trade_tape,lightgbm,long,10000,0.05,345461
17274,0.06177983886435534,3.0,-5.938220161135645,0.0004052332985990506,-1655.8408448068546,-102576.81506345712,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.05,345461
7786,0.05942766328838456,3.0,-5.940572336711615,0.00025687130747495504,-1180.1103214153172,-46253.29621363664,,,0,2,non_overlapping_trade_tape,lightgbm,long,10000,0.05,345461
17274,0.06177983886435534,5.0,-9.938220161135645,0.0001736714136853074,-2771.219392502995,-171672.81506345712,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.05,345461
7786,0.05942766328838367,5.0,-9.940572336711616,0.00012843565373747752,-1974.7208434503466,-77397.29621363664,,,0,2,non_overlapping_trade_tape,lightgbm,long,10000,0.05,345461
6911,0.0620873039657901,1.0,-1.93791269603421,0.003472724641875271,-366.0024893467472,-13392.914642292424,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.02,345461
3804,0.05996419038773171,1.0,-1.9400358096122683,0.0028916929547844372,-275.44284903656563,-7379.896219765069,,,0,3,non_overlapping_trade_tape,lightgbm,long,10000,0.02,345461
6911,0.06208730396579032,2.0,-3.9379126960342097,0.0004340905802344089,-743.7310527600973,-27214.914642292424,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.02,345461
3804,0.05996419038773171,2.0,-3.9400358096122683,0.0002628811777076761,-559.3993076460746,-14987.896219765069,,,0,3,non_overlapping_trade_tape,lightgbm,long,10000,0.02,345461
6911,0.06208730396579032,3.0,-5.93791269603421,0.0001446968600781363,-1121.4596161734476,-41036.914642292424,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.02,345461
3804,0.059964190387731264,3.0,-5.940035809612269,0.0,-843.3557662555836,-22595.89621976507,,,0,3,non_overlapping_trade_tape,lightgbm,long,10000,0.02,345461
6911,0.06208730396578943,5.0,-9.93791269603421,0.0,-1876.9167430001478,-68680.91464229242,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.02,345461
3804,0.059964190387731264,5.0,-9.940035809612269,0.0,-1411.2686834746016,-37811.89621976507,,,0,3,non_overlapping_trade_tape,lightgbm,long,10000,0.02,345461
3456,0.06161080844018829,1.0,-1.9383891915598117,0.0023148148148148147,-273.4581759134504,-6699.0730460307095,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.01,345461
2192,0.06486663251400815,1.0,-1.9351333674859919,0.002281021897810219,-215.72693873142836,-4241.812341529294,,,0,3,non_overlapping_trade_tape,lightgbm,long,10000,0.01,345461
3456,0.06161080844018807,2.0,-3.938389191559812,0.00028935185185185184,-555.6080941075362,-13611.07304603071,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.01,345461
2192,0.06486663251400815,2.0,-3.935133367485992,0.0004562043795620438,-438.6851516960342,-8625.812341529294,,,0,3,non_overlapping_trade_tape,lightgbm,long,10000,0.01,345461
3456,0.061610808440188514,3.0,-5.9383891915598115,0.0,-837.7580123016219,-20523.07304603071,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.01,345461
2192,0.0648666325140086,3.0,-5.935133367485991,0.0,-661.64336466064,-13009.812341529294,,,0,3,non_overlapping_trade_tape,lightgbm,long,10000,0.01,345461
3456,0.061610808440187625,5.0,-9.938389191559812,0.0,-1402.0578486897934,-34347.07304603071,,,0,4,predictive_all_eligible,lightgbm,long,10000,0.01,345461
2192,0.0648666325140077,5.0,-9.935133367485992,0.0,-1107.559790589852,-21777.812341529294,,,0,3,non_overlapping_trade_tape,lightgbm,long,10000,0.01,345461
34523,0.09342751642134872,1.0,-1.9065724835786513,0.01850939953074762,-331.6342261687585,-65820.60185058578,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.1,345221
5704,0.07392083736290278,1.0,-1.9260791626370972,0.010869565217391304,-196.50998880210216,-10986.355543682002,,,0,1,non_overlapping_trade_tape,lightgbm,long,30000,0.1,345221
34523,0.0934275164213485,2.0,-3.9065724835786515,0.004315963270862903,-679.5194799685811,-134866.60185058578,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.1,345221
5704,0.07392083736290278,2.0,-3.926079162637097,0.0017531556802244039,-400.56181866879353,-22394.355543682002,,,0,1,non_overlapping_trade_tape,lightgbm,long,30000,0.1,345221
34523,0.0934275164213485,3.0,-5.9065724835786515,0.0018538365727196362,-1027.4047337684037,-203912.60185058578,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.1,345221
5704,0.07392083736290278,3.0,-5.926079162637097,0.0007012622720897616,-604.6136485354849,-33802.355543682,,,0,1,non_overlapping_trade_tape,lightgbm,long,30000,0.1,345221
34523,0.0934275164213485,5.0,-9.906572483578652,0.0007241549112186079,-1723.1752413680488,-342004.6018505858,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.1,345221
5704,0.07392083736290367,5.0,-9.926079162637096,0.0001753155680224404,-1012.7173082688676,-56618.355543682,,,0,1,non_overlapping_trade_tape,lightgbm,long,30000,0.1,345221
17263,0.10467317556383193,1.0,-1.895326824436168,0.023170943636679604,-202.19290262476568,-32719.026970241568,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.05,345221
3746,0.0739673414840416,1.0,-1.9260326585159584,0.013347570742124934,-141.0817597307835,-7214.9183388007805,,,0,1,non_overlapping_trade_tape,lightgbm,long,30000,0.05,345221
17263,0.10467317556383193,2.0,-3.895326824436168,0.005329317036436309,-415.5523085255555,-67245.02697024157,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.05,345221
3746,0.0739673414840416,2.0,-3.9260326585159584,0.001601708489054992,-287.58162213653253,-14706.91833880078,,,0,1,non_overlapping_trade_tape,lightgbm,long,30000,0.05,345221
17263,0.10467317556383193,3.0,-5.895326824436168,0.0022591670045762615,-628.9117144263453,-101771.02697024157,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.05,345221
3746,0.0739673414840416,3.0,-5.926032658515958,0.0005339028296849973,-434.0814845422816,-22198.91833880078,,,0,1,non_overlapping_trade_tape,lightgbm,long,30000,0.05,345221
17263,0.10467317556383193,5.0,-9.895326824436168,0.0011006198227422812,-1055.630526227925,-170823.02697024157,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.05,345221
3746,0.07396734148404072,5.0,-9.92603265851596,0.00026695141484249865,-727.0812093537797,-37182.91833880078,,,0,1,non_overlapping_trade_tape,lightgbm,long,30000,0.05,345221
6906,0.12493802092145034,1.0,-1.8750619790785497,0.030842745438748913,-105.02058991148735,-12949.178027516464,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.02,345221
1842,0.10976800075987492,1.0,-1.890231999240125,0.021715526601520086,-82.9633192700869,-3481.80734260031,,,0,2,non_overlapping_trade_tape,lightgbm,long,30000,0.02,345221
6906,0.12493802092145057,2.0,-3.8750619790785494,0.008832898928468,-217.03884966319643,-26761.178027516464,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.02,345221
1842,0.10976800075987514,2.0,-3.890231999240125,0.004343105320304018,-170.74441630308417,-7165.80734260031,,,0,2,non_overlapping_trade_tape,lightgbm,long,30000,0.02,345221
6906,0.12493802092145057,3.0,-5.875061979078549,0.003620040544454098,-329.05710941490554,-40573.178027516464,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.02,345221
1842,0.1097680007598747,3.0,-5.890231999240125,0.0010857763300760044,-258.5255133360814,-10849.80734260031,,,0,2,non_overlapping_trade_tape,lightgbm,long,30000,0.02,345221
6906,0.12493802092144968,5.0,-9.87506197907855,0.002027222704894295,-553.0936289183237,-68197.17802751646,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.02,345221
1842,0.1097680007598747,5.0,-9.890231999240125,0.0005428881650380022,-434.08770740207586,-18217.80734260031,,,0,2,non_overlapping_trade_tape,lightgbm,long,30000,0.02,345221
3455,0.09405338944123942,1.0,-1.9059466105587606,0.03270622286541244,-65.65870168845271,-6585.045539480518,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.01,345221
1101,0.08454849453728408,1.0,-1.915451505462716,0.025431425976385105,-54.35030911407918,-2108.9121075144503,,,0,2,non_overlapping_trade_tape,lightgbm,long,30000,0.01,345221
3455,0.09405338944123942,2.0,-3.9059466105587606,0.010130246020260492,-134.55748544735744,-13495.045539480518,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.01,345221
1101,0.08454849453728386,2.0,-3.915451505462716,0.007266121707538601,-111.09965406912127,-4310.91210751445,,,0,2,non_overlapping_trade_tape,lightgbm,long,30000,0.01,345221
3455,0.09405338944123987,3.0,-5.90594661055876,0.004630969609261939,-203.45626920626214,-20405.045539480518,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.01,345221
1101,0.08454849453728386,3.0,-5.915451505462716,0.0027247956403269754,-167.84899902416336,-6512.91210751445,,,0,2,non_overlapping_trade_tape,lightgbm,long,30000,0.01,345221
3455,0.09405338944123898,5.0,-9.905946610558761,0.002894356005788712,-341.25383672407156,-34225.04553948052,,,0,4,predictive_all_eligible,lightgbm,long,30000,0.01,345221
1101,0.08454849453728386,5.0,-9.915451505462716,0.0009082652134423251,-281.3476889342475,-10916.91210751445,,,0,2,non_overlapping_trade_tape,lightgbm,long,30000,0.01,345221
34487,0.06791062654297164,1.0,-1.9320893734570284,0.036274538231797486,-273.701956456792,-66631.96622241253,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.1,344861
2840,0.0870328916148626,1.0,-1.9129671083851374,0.03204225352112676,-87.87940005798907,-5432.82658781379,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.1,344861
34487,0.06791062654297164,2.0,-3.9320893734570284,0.006872154724968829,-557.0242087468768,-135605.96622241253,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.1,344861
2840,0.0870328916148626,2.0,-3.9129671083851374,0.005633802816901409,-179.756986110343,-11112.82658781379,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.1,344861
34487,0.06791062654297164,3.0,-5.932089373457028,0.003479572012642445,-840.3464610369616,-204579.96622241253,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.1,344861
2840,0.0870328916148626,3.0,-5.912967108385137,0.002112676056338028,-271.63457216269694,-16792.82658781379,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.1,344861
34487,0.06791062654297164,5.0,-9.932089373457028,0.0007249108359671761,-1406.9909656171312,-342527.96622241253,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.1,344861
2840,0.0870328916148626,5.0,-9.912967108385137,0.0007042253521126761,-455.38974426740486,-28152.82658781379,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.1,344861
17244,0.06865056972163575,1.0,-1.9313494302783643,0.04621897471584319,-176.7548565382422,-33304.18957572011,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.05,344861
1823,0.09957400290167762,1.0,-1.9004259970983224,0.034009873834339004,-69.78977795393885,-3464.4765927102417,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.05,344861
17244,0.06865056972163597,2.0,-3.931349430278364,0.009684527951751334,-359.7925334776934,-67792.18957572011,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.05,344861
1823,0.09957400290167762,2.0,-3.9004259970983224,0.00877674163466813,-143.23623475941068,-7110.476592710242,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.05,344861
17244,0.06865056972163597,3.0,-5.931349430278364,0.004755277197865925,-542.8302104171446,-102280.18957572011,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.05,344861
1823,0.09957400290167762,3.0,-5.900425997098322,0.0032912781130005485,-216.68269156488253,-10756.476592710242,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.05,344861
17244,0.06865056972163508,5.0,-9.931349430278365,0.0008698677800974252,-908.9055642960471,-171256.1895757201,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.05,344861
1823,0.09957400290167762,5.0,-9.900425997098322,0.0005485463521667581,-363.57560517582624,-18048.47659271024,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.05,344861
6899,0.052886569558317165,1.0,-1.9471134304416828,0.04580373967241629,-108.06352422539977,-13433.13555661717,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.02,344861
915,0.09067560585795853,1.0,-1.9093243941420415,0.04918032786885246,-41.58751921242519,-1747.031820639968,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.02,344861
6899,0.05288656955831739,2.0,-3.9471134304416826,0.00884186113929555,-219.06221853453061,-27231.13555661717,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.02,344861
915,0.09067560585795853,2.0,-3.9093243941420415,0.007650273224043716,-85.15006870901047,-3577.031820639968,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.02,344861
6899,0.05288656955831694,3.0,-5.947113430441683,0.0040585592114799245,-330.0609128436616,-41029.13555661717,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.02,344861
915,0.09067560585795853,3.0,-5.9093243941420415,0.00546448087431694,-128.71261820559576,-5407.031820639968,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.02,344861
6899,0.05288656955831783,5.0,-9.947113430441682,0.0010146398028699811,-552.0583014619232,-68625.13555661717,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.02,344861
915,0.09067560585795853,5.0,-9.909324394142041,0.001092896174863388,-215.8377171987663,-9067.031820639968,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.02,344861
3450,0.0727339572285679,1.0,-1.927266042771432,0.03971014492753623,-74.91920069693975,-6649.06784756144,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.01,344861
503,0.12446105989806222,1.0,-1.8755389401019378,0.04572564612326044,-24.21818406096021,-943.3960868712747,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.01,344861
3450,0.0727339572285679,2.0,-3.927266042771432,0.006956521739130435,-152.66581069708798,-13549.06784756144,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.01,344861
503,0.12446105989806222,2.0,-3.875538940101938,0.009940357852882704,-50.04349063619338,-1949.3960868712747,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.01,344861
3450,0.0727339572285679,3.0,-5.927266042771432,0.0026086956521739132,-230.41242069723617,-20449.06784756144,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.01,344861
503,0.12446105989806178,3.0,-5.875538940101938,0.007952286282306162,-75.86879721142652,-2955.3960868712747,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.01,344861
3450,0.0727339572285679,5.0,-9.927266042771432,0.0005797101449275362,-385.90564069753265,-34249.06784756144,,,0,4,predictive_all_eligible,lightgbm,long,60000,0.01,344861
503,0.12446105989806178,5.0,-9.875538940101938,0.0019880715705765406,-127.51941036189285,-4967.396086871275,,,0,1,non_overlapping_trade_tape,lightgbm,long,60000,0.01,344861
34559,0.0003438422979540334,1.0,-1.999656157702046,0.0,-8172.660932478867,-69106.117154025,,,0,4,predictive_all_eligible,lightgbm,short,250,0.1,345578
34559,0.0003438422979540334,1.0,-1.999656157702046,0.0,-8172.660932478867,-69106.117154025,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.1,345578
34559,0.0003438422979540334,2.0,-3.999656157702046,0.0,-16346.727159815351,-138224.117154025,,,0,4,predictive_all_eligible,lightgbm,short,250,0.1,345578
34559,0.0003438422979540334,2.0,-3.999656157702046,0.0,-16346.727159815351,-138224.117154025,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.1,345578
34559,0.0003438422979540334,3.0,-5.999656157702046,0.0,-24520.793387151833,-207342.117154025,,,0,4,predictive_all_eligible,lightgbm,short,250,0.1,345578
34559,0.0003438422979540334,3.0,-5.999656157702046,0.0,-24520.793387151833,-207342.117154025,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.1,345578
34559,0.00034384229795314525,5.0,-9.999656157702047,0.0,-40868.925841824814,-345578.117154025,,,0,4,predictive_all_eligible,lightgbm,short,250,0.1,345578
34559,0.00034384229795314525,5.0,-9.999656157702047,0.0,-40868.925841824814,-345578.117154025,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.1,345578
17280,0.0006938932309181745,1.0,-1.9993061067690818,0.0,-5919.6876695186875,-34548.00952496973,,,0,4,predictive_all_eligible,lightgbm,short,250,0.05,345578
17280,0.0006938932309181745,1.0,-1.9993061067690818,0.0,-5919.6876695186875,-34548.00952496973,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.05,345578
17280,0.0006938932309181745,2.0,-3.999306106769082,0.0,-11841.429867450568,-69108.00952496973,,,0,4,predictive_all_eligible,lightgbm,short,250,0.05,345578
17280,0.0006938932309181745,2.0,-3.999306106769082,0.0,-11841.429867450568,-69108.00952496973,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.05,345578
17280,0.0006938932309186185,3.0,-5.999306106769081,0.0,-17763.17206538245,-103668.00952496973,,,0,4,predictive_all_eligible,lightgbm,short,250,0.05,345578
17280,0.0006938932309186185,3.0,-5.999306106769081,0.0,-17763.17206538245,-103668.00952496973,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.05,345578
17280,0.0006938932309186185,5.0,-9.999306106769081,0.0,-29606.656461246213,-172788.00952496973,,,0,4,predictive_all_eligible,lightgbm,short,250,0.05,345578
17280,0.0006938932309186185,5.0,-9.999306106769081,0.0,-29606.656461246213,-172788.00952496973,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.05,345578
6913,0.000846260486684125,1.0,-1.9991537395133159,0.0,-4378.2008059310965,-13820.149801255553,,,0,4,predictive_all_eligible,lightgbm,short,250,0.02,345578
6913,0.000846260486684125,1.0,-1.9991537395133159,0.0,-4378.2008059310965,-13820.149801255553,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.02,345578
6913,0.000846260486683903,2.0,-3.999153739513316,0.0,-8758.254945236009,-27646.149801255553,,,0,4,predictive_all_eligible,lightgbm,short,250,0.02,345578
6913,0.000846260486683903,2.0,-3.999153739513316,0.0,-8758.254945236009,-27646.149801255553,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.02,345578
6913,0.000846260486683903,3.0,-5.999153739513316,0.0,-13138.30908454092,-41472.14980125555,,,0,4,predictive_all_eligible,lightgbm,short,250,0.02,345578
6913,0.000846260486683903,3.0,-5.999153739513316,0.0,-13138.30908454092,-41472.14980125555,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.02,345578
6913,0.000846260486683903,5.0,-9.999153739513316,0.0,-21898.417363150744,-69124.14980125555,,,0,4,predictive_all_eligible,lightgbm,short,250,0.02,345578
6913,0.000846260486683903,5.0,-9.999153739513316,0.0,-21898.417363150744,-69124.14980125555,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.02,345578
3456,0.00045897678666251274,1.0,-1.9995410232133375,0.0,-3204.824058135956,-6910.413776225294,,,0,4,predictive_all_eligible,lightgbm,short,250,0.01,345578
3456,0.00045897678666251274,1.0,-1.9995410232133375,0.0,-3204.824058135956,-6910.413776225294,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.01,345578
3456,0.0004589767866627348,2.0,-3.9995410232133373,0.0,-6410.383755016476,-13822.413776225294,,,0,4,predictive_all_eligible,lightgbm,short,250,0.01,345578
3456,0.0004589767866627348,2.0,-3.9995410232133373,0.0,-6410.383755016476,-13822.413776225294,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.01,345578
3456,0.0004589767866622907,3.0,-5.999541023213338,0.0,-9615.943451896996,-20734.413776225294,,,0,4,predictive_all_eligible,lightgbm,short,250,0.01,345578
3456,0.0004589767866622907,3.0,-5.999541023213338,0.0,-9615.943451896996,-20734.413776225294,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.01,345578
3456,0.0004589767866622907,5.0,-9.999541023213338,0.0,-16027.062845658038,-34558.413776225294,,,0,4,predictive_all_eligible,lightgbm,short,250,0.01,345578
3456,0.0004589767866622907,5.0,-9.999541023213338,0.0,-16027.062845658038,-34558.413776225294,,,0,4,non_overlapping_trade_tape,lightgbm,short,250,0.01,345578
34559,0.01427956411181519,1.0,-1.9857204358881848,0.0,-2811.521480938873,-68624.51254385978,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.1,345569
23597,0.016606831607596684,1.0,-1.9833931683924033,0.0,-2302.2108879584757,-46802.12859455554,,,0,3,non_overlapping_trade_tape,lightgbm,short,1000,0.1,345569
34559,0.01427956411181519,2.0,-3.985720435888185,0.0,-5643.260964630413,-137742.51254385978,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.1,345569
23597,0.01660683160759646,2.0,-3.9833931683924035,0.0,-4623.698049099081,-93996.12859455554,,,0,3,non_overlapping_trade_tape,lightgbm,short,1000,0.1,345569
34559,0.01427956411181519,3.0,-5.985720435888185,0.0,-8475.000448321953,-206860.51254385978,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.1,345569
23597,0.01660683160759646,3.0,-5.9833931683924035,0.0,-6945.185210239687,-141190.12859455554,,,0,3,non_overlapping_trade_tape,lightgbm,short,1000,0.1,345569
34559,0.01427956411181519,5.0,-9.985720435888185,0.0,-14138.47941570503,-345096.5125438598,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.1,345569
23597,0.01660683160759646,5.0,-9.983393168392404,0.0,-11588.159532520896,-235578.12859455554,,,0,3,non_overlapping_trade_tape,lightgbm,short,1000,0.1,345569
17280,0.019880051581855795,1.0,-1.9801199484181442,0.0,-1738.3283921459015,-34216.47270866553,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.05,345569
13090,0.02110555838056971,1.0,-1.9788944416194303,0.0,-1541.0712503940993,-25903.728240798344,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.05,345569
17280,0.019880051581855795,2.0,-3.980119948418144,0.0,-3494.1092917167557,-68776.47270866553,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.05,345569
13090,0.02110555838056971,2.0,-3.9788944416194303,0.0,-3098.5785312099083,-52083.728240798344,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.05,345569
17280,0.019880051581855795,3.0,-5.980119948418144,0.0,-5249.89019128761,-103336.47270866553,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.05,345569
13090,0.02110555838056971,3.0,-5.97889444161943,0.0,-4656.085812025718,-78263.72824079834,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.05,345569
17280,0.019880051581855795,5.0,-9.980119948418144,0.0,-8761.451990429317,-172456.47270866553,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.05,345569
13090,0.021105558380568823,5.0,-9.978894441619431,0.0,-7771.10037365734,-130623.72824079834,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.05,345569
6912,0.021770168182060567,1.0,-1.9782298318179394,0.0,-1172.1513349259362,-13673.524597525597,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.02,345569
5660,0.023398505680714665,1.0,-1.9766014943192853,0.0,-1050.190222412351,-11187.564457847155,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.02,345569
6912,0.02177016818206079,2.0,-3.978229831817939,0.0,-2357.2020464994857,-27497.524597525597,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.02,345569
5660,0.023398505680714887,2.0,-3.976601494319285,0.0,-2112.81232952962,-22507.564457847155,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.02,345569
6912,0.021770168182060345,3.0,-5.97822983181794,0.0,-3542.2527580730352,-41321.5245975256,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.02,345569
5660,0.023398505680714443,3.0,-5.976601494319286,0.0,-3175.4344366468895,-33827.564457847155,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.02,345569
6912,0.021770168182060345,5.0,-9.97822983181794,0.0,-5912.354181220134,-68969.5245975256,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.02,345569
5660,0.02339850568071533,5.0,-9.976601494319285,0.0,-5300.6786508814275,-56467.564457847155,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.02,345569
3456,0.02463022282487759,1.0,-1.9753697771751224,0.0,-732.5367796735901,-6826.877949917223,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.01,345569
2893,0.02553425472589632,1.0,-1.9744657452741037,0.0,-667.7805524961003,-5712.129401077982,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.01,345569
3456,0.024630222824877368,2.0,-3.9753697771751226,0.0,-1474.2073146163232,-13738.877949917223,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.01,345569
2893,0.02553425472589632,2.0,-3.9744657452741037,0.0,-1344.1969999269434,-11498.129401077982,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.01,345569
3456,0.024630222824877812,3.0,-5.975369777175122,0.0,-2215.877849559056,-20650.877949917223,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.01,345569
2893,0.025534254725895877,3.0,-5.974465745274104,0.0,-2020.6134473577863,-17284.129401077982,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.01,345569
3456,0.024630222824876924,5.0,-9.975369777175123,0.0,-3699.2189194445223,-34474.87794991722,,,0,4,predictive_all_eligible,lightgbm,short,1000,0.01,345569
2893,0.025534254725895877,5.0,-9.974465745274104,0.0,-3373.446342219472,-28856.129401077982,,,0,4,non_overlapping_trade_tape,lightgbm,short,1000,0.01,345569
34553,0.03811625095589788,1.0,-1.9618837490441021,0.0006367030359158394,-1212.6622366997929,-67788.96918072086,,,0,4,predictive_all_eligible,lightgbm,short,5000,0.1,345521
16134,0.037380027621537915,1.0,-1.962619972378462,0.0004958472790380563,-890.3133998303759,-31664.910634354106,,,0,2,non_overlapping_trade_tape,lightgbm,short,5000,0.1,345521
