problem,feature,mean_coefficient,median_coefficient,folds_positive,folds
trade_through_within_1000ms,spread_ticks,-0.006435322016,0,0,10
trade_through_within_1000ms,time_since_bbo_change_ms,-0.1215103135,-0.1215562746,0,10
trade_through_within_1000ms,time_since_depth_ms,0.04666338302,0.044622913,0.9,10
trade_through_within_1000ms,time_since_mid_change_ms,-0.1215126194,-0.1215626411,0,10
trade_through_within_1000ms,time_since_trade_ms,0.01420905034,0.02477089874,0.7,10
trade_through_within_1000ms,trade_count_1000ms,-0.01492480169,-0.007357540831,0.3,10
trade_through_within_1000ms,trade_count_100ms,0.01641193442,0.02959443815,0.6,10
trade_through_within_1000ms,trade_count_250ms,0.01811234555,0.02334583784,0.6,10
trade_through_within_1000ms,trade_count_5000ms,0.1088190172,0.1249030419,1,10
trade_through_within_1000ms,trade_count_500ms,-0.03289753231,-0.03884455934,0,10
trade_through_within_1000ms,unexplained_removal_share,0.006771527583,0.003153850674,0.7,10
trade_through_within_500ms,addition_ratio,-0.03148972052,-0.02951360494,0.4,10
trade_through_within_500ms,backward_mid_abs_change_ticks_1000ms,0.01746901423,0.01046144892,0.6,10
trade_through_within_500ms,backward_mid_abs_change_ticks_100ms,0.0161142099,0.01614873856,0.9,10
trade_through_within_500ms,backward_mid_abs_change_ticks_250ms,-0.006395251211,-0.01122722356,0.4,10
trade_through_within_500ms,backward_mid_abs_change_ticks_5000ms,-0.08328794502,-0.09791206568,0.1,10
trade_through_within_500ms,backward_mid_abs_change_ticks_500ms,0.05580076538,0.0456984546,1,10
trade_through_within_500ms,bbo_change_count_1000ms,0.02441173531,0.0267932713,0.9,10
trade_through_within_500ms,bbo_change_count_100ms,-0.006545431656,-0.006441748701,0.3,10
trade_through_within_500ms,bbo_change_count_250ms,0.02027173109,0.01638417714,0.9,10
trade_through_within_500ms,bbo_change_count_5000ms,0.2228636332,0.1660673618,1,10
trade_through_within_500ms,bbo_change_count_500ms,0.007868661731,0.005856491509,0.6,10
trade_through_within_500ms,consumption_ratio,0.02250376758,0.01863598032,1,10
trade_through_within_500ms,depth_event_count_1000ms,0.003706862638,0.007549382048,0.8,10
trade_through_within_500ms,depth_event_count_100ms,-0.01466708464,-0.01630476024,0,10
trade_through_within_500ms,depth_event_count_250ms,0.006932762376,0.004297631851,0.7,10
trade_through_within_500ms,depth_event_count_5000ms,-0.04728335738,-0.04696744122,0,10
trade_through_within_500ms,depth_event_count_500ms,-0.0003813929274,-0.006163527723,0.2,10
trade_through_within_500ms,drawdown_from_max,0.06867708862,0.06823582947,1,10
trade_through_within_500ms,has_replenished,-0.003048688173,-0.001803506864,0.4,10
trade_through_within_500ms,log_add_events,-0.06084467094,-0.03914975542,0.5,10
trade_through_within_500ms,log_cum_add,0.007789669978,0.01703718584,0.8,10
trade_through_within_500ms,log_cum_remove,-0.02638842068,-0.02332138736,0.1,10
trade_through_within_500ms,log_cum_replenish,0.1149403088,0.1141700596,1,10
trade_through_within_500ms,log_cum_trade_at_quote,0.08808992282,0.08033496141,1,10
trade_through_within_500ms,log_cum_trade_through,-0.09098023213,-0.08589629829,0,10
trade_through_within_500ms,log_current_qty,-0.2489314109,-0.262037158,0,10
trade_through_within_500ms,log_initial_qty,0.04431202821,0.04361096956,1,10
trade_through_within_500ms,log_level_age_ms,-0.6951522052,-0.7440970838,0,10
trade_through_within_500ms,log_max_qty,0.01192486313,0.004264275502,0.5,10
trade_through_within_500ms,log_opp_depth_l1,0.01697910391,0.03911115322,0.7,10
trade_through_within_500ms,log_opp_depth_l10,-0.08660084158,-0.1025404409,0.2,10
trade_through_within_500ms,log_opp_depth_l5,-0.02905714775,-0.04892790318,0.3,10
trade_through_within_500ms,log_own_depth_l1,-0.2489314109,-0.262037158,0,10
trade_through_within_500ms,log_own_depth_l10,0.07993192868,0.0875955224,0.9,10
trade_through_within_500ms,log_own_depth_l5,-0.05743694324,-0.02879376523,0,10
trade_through_within_500ms,log_prints_at_quote,0.3071884755,0.3095510602,0.9,10
trade_through_within_500ms,log_prints_through,0.3396497667,0.3243695349,1,10
trade_through_within_500ms,log_remove_events,0.05635878919,0.03623948805,1,10
trade_through_within_500ms,log_replenish_events,-0.1404147156,-0.1338640749,0,10
trade_through_within_500ms,log_time_since_add_ms,-0.008396165026,-0.00958313467,0.4,10
trade_through_within_500ms,log_time_since_print_ms,-0.1872661695,-0.191618748,0,10
trade_through_within_500ms,log_time_since_qty_change_ms,-0.01457802076,-0.01129661547,0.1,10
trade_through_within_500ms,log_time_since_remove_ms,-0.07564879386,-0.08324537799,0,10
trade_through_within_500ms,log_time_since_replenish_ms,-0.006925966521,-0.002704469371,0.4,10
trade_through_within_500ms,opp_concentration_l10,-0.07964379378,-0.07077501342,0,10
trade_through_within_500ms,opp_concentration_l5,0.01131587169,0.009642309044,0.8,10
trade_through_within_500ms,opp_dispersion_ticks_l10,-0.02228766845,-0.03038610797,0.3,10
trade_through_within_500ms,own_concentration_l10,0.06076942096,0.06419592351,0.8,10
trade_through_within_500ms,own_concentration_l5,-0.04818458781,-0.04317242093,0,10
trade_through_within_500ms,own_dispersion_ticks_l10,0.04035469011,0.04623252712,0.8,10
trade_through_within_500ms,relative_remaining_qty,0.01278103715,0.00758481372,0.5,10
trade_through_within_500ms,relative_to_max_qty,-0.06867697574,-0.06823549792,0,10
trade_through_within_500ms,removal_ratio,0.02297191499,0.01888626534,0.8,10
trade_through_within_500ms,replenishment_ratio,-0.002726117009,-0.005795212928,0.4,10
trade_through_within_500ms,signed_depth_flow_pressure_l10_1000ms,-0.1321390957,-0.1350217313,0,10
trade_through_within_500ms,signed_depth_flow_pressure_l10_100ms,-3.503053449e-06,-0.0005298124743,0.5,10
trade_through_within_500ms,signed_depth_flow_pressure_l10_250ms,-0.005353299389,-0.01170036523,0.4,10
trade_through_within_500ms,signed_depth_flow_pressure_l10_5000ms,-0.07882633284,-0.07845401764,0,10
trade_through_within_500ms,signed_depth_flow_pressure_l10_500ms,-0.04201971928,-0.0529221613,0.1,10
trade_through_within_500ms,signed_log_volume_1000ms,0.01442591702,0.00808363664,0.6,10
trade_through_within_500ms,signed_log_volume_100ms,-0.08012041785,-0.09158315137,0,10
trade_through_within_500ms,signed_log_volume_250ms,-0.008419304574,-0.01661924412,0.2,10
trade_through_within_500ms,signed_log_volume_5000ms,0.009942794955,0.003844918916,0.7,10
trade_through_within_500ms,signed_log_volume_500ms,-0.06583332717,-0.06853067502,0,10
trade_through_within_500ms,signed_microprice_offset_ticks,-0.1776705764,-0.2066078484,0,10
trade_through_within_500ms,signed_net_depth_flow_l1_1000ms,-0.03879786336,-0.01613680366,0,10
trade_through_within_500ms,signed_net_depth_flow_l1_100ms,-0.0009648547624,-0.003435984254,0.2,10
trade_through_within_500ms,signed_net_depth_flow_l1_250ms,-0.05610296587,-0.0500413049,0,10
trade_through_within_500ms,signed_net_depth_flow_l1_5000ms,-0.08665181622,-0.0890436992,0,10
trade_through_within_500ms,signed_net_depth_flow_l1_500ms,0.02970696571,0.03451389261,0.7,10
trade_through_within_500ms,signed_net_depth_flow_l5_1000ms,0.02299016851,-0.002493404783,0.4,10
trade_through_within_500ms,signed_net_depth_flow_l5_100ms,-0.04514640053,-0.03861227445,0,10
trade_through_within_500ms,signed_net_depth_flow_l5_250ms,0.000219494733,0.005650555133,0.5,10
trade_through_within_500ms,signed_net_depth_flow_l5_5000ms,0.004571136693,0.003608509898,0.6,10
trade_through_within_500ms,signed_net_depth_flow_l5_500ms,-0.03132236549,-0.01376625523,0.3,10
trade_through_within_500ms,signed_obi_l1,-0.1896811485,-0.2045154944,0,10
trade_through_within_500ms,signed_obi_l10,-0.01049487377,0.003783935215,0.6,10
trade_through_within_500ms,signed_obi_l5,-0.03084182721,-0.02891558409,0,10
trade_through_within_500ms,signed_trade_imbalance_1000ms,0.03901279413,0.04569371603,0.9,10
trade_through_within_500ms,signed_trade_imbalance_100ms,0.1287695713,0.1357963011,1,10
trade_through_within_500ms,signed_trade_imbalance_250ms,0.045290206,0.05415282212,0.9,10
trade_through_within_500ms,signed_trade_imbalance_5000ms,0.04756440893,0.05585400201,0.9,10
trade_through_within_500ms,signed_trade_imbalance_500ms,0.09236248285,0.09175599739,1,10
trade_through_within_500ms,signed_weighted_obi_l10,-0.07459024042,-0.07009286433,0,10
trade_through_within_500ms,signed_weighted_obi_l5,-0.1101062387,-0.1198318899,0,10
trade_through_within_500ms,spread_ticks,-0.004915252794,0,0,10
trade_through_within_500ms,time_since_bbo_change_ms,-0.09665444866,-0.09649716318,0,10
trade_through_within_500ms,time_since_depth_ms,0.06708486304,0.07292053476,1,10
trade_through_within_500ms,time_since_mid_change_ms,-0.09665665478,-0.0964977257,0,10
trade_through_within_500ms,time_since_trade_ms,0.03949444297,0.05249204114,0.9,10
trade_through_within_500ms,trade_count_1000ms,-0.02019139456,5.876082287e-05,0.5,10
trade_through_within_500ms,trade_count_100ms,0.04081235661,0.05385016277,0.6,10
trade_through_within_500ms,trade_count_250ms,0.0083827361,0.009407670004,0.6,10
trade_through_within_500ms,trade_count_5000ms,0.08798450083,0.09833078086,1,10
trade_through_within_500ms,trade_count_500ms,-0.04742020005,-0.04550219513,0,10
trade_through_within_500ms,unexplained_removal_share,0.0100414463,0.007859987672,0.9,10
